Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,MeanSavings,75Savings
Crazy Creatures 750mL,Customer Square 1,37,1.1730769230769231,1.1388447899609946,0,5,0.0,1.0,1.25,Create/Update,9120008894003,2,12,21.99,1.0,1.0,1.0,21.99,21.99
Crazy Creatures 750mL,Customer Square 2,35,1.2692307692307692,1.287743772521785,0,6,0.0,1.0,2.0,Create/Update,9120008894003,2,12,21.99,1.0,1.0,0.0,21.99,0.0
Crazy Creatures 750mL,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,9120008894003,2,12,21.99,0.0,2.0,2.0,43.98,43.98
Cream Of Kentucky 13y 750ml,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,860000790901,1,1,152.99,0.0,1.0,1.0,152.99,152.99
Cream of Kentucky Single Barrel 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,860000790925,1,1,204.99,0.0,1.0,1.0,204.99,204.99
Creme Yvette Delicieuse 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,898804005006,0,6,37.99,0.0,0.0,0.0,0.0,0.0
Creme Yvette Delicieuse 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,898804005006,1,6,37.99,0.0,1.0,1.0,37.99,37.99
Creme Yvette Delicieuse 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,898804005006,0,6,37.99,0.0,0.0,0.0,0.0,0.0
Crisp Crude Gold Fashioned 4pk,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,850032121033,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Gold Fashioned 4pk,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,850032121033,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Gold Fashioned 4pk,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,850032121033,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Mellow Mule 4pk,Customer Square 1,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,850032121095,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Mellow Mule 4pk,Customer Square 2,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,850032121095,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Mellow Mule 4pk,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,850032121095,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Paloma Daydream 4pk,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,850032121071,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Paloma Daydream 4pk,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,850032121071,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crisp Crude Paloma Daydream 4pk,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,850032121071,12,24,19.99,0.0,12.0,12.0,239.88,239.88
Crown Apple 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,082000771586,36,12,42.99,0.0,36.0,36.0,1547.64,1547.64
Crown Apple 375ml,Customer Square 1,41,3.5576923076923075,2.5070167801781214,0,10,1.75,4.0,6.0,Create/Update,082000771555,8,24,15.99,4.0,4.0,2.0,63.96,31.98
Crown Apple 375ml,Customer Square 2,32,1.2307692307692308,1.234369733529324,0,4,0.0,1.0,2.0,Create/Update,082000771555,5,24,15.99,1.0,4.0,3.0,63.96,47.97
Crown Apple 375ml,Customer Square 3,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0,Create/Update,082000771555,3,24,15.99,0.0,3.0,3.0,47.97,47.97
Crown Apple 750ml,Customer Square 1,43,2.1153846153846154,1.5646804312929223,0,6,1.0,2.0,3.0,Create/Update,082000771562,3,12,0.0,2.0,1.0,0.0,0.0,0.0
Crown Apple 750ml,Customer Square 2,39,1.5769230769230769,1.3494465225268333,0,5,0.75,1.0,3.0,Create/Update,082000771562,3,12,0.0,2.0,1.0,0.0,0.0,0.0
Crown Apple 750ml,Customer Square 3,14,0.3076923076923077,0.5384615384615385,0,2,0.0,0.0,1.0,Create/Update,082000771562,3,12,0.0,0.0,3.0,2.0,0.0,0.0
Crown Peach 750ml,Customer Square 1,29,0.9807692307692307,1.117868586871817,0,5,0.0,1.0,2.0,Create/Update,082000782919,3,12,31.99,1.0,2.0,1.0,63.98,31.99
Crown Peach 750ml,Customer Square 2,38,2.0961538461538463,1.82144928965725,0,7,0.0,2.0,3.0,Create/Update,082000782919,3,12,31.99,2.0,1.0,0.0,31.99,0.0
Crown Peach 750ml,Customer Square 3,15,0.4423076923076923,0.7945357023120613,0,3,0.0,0.0,1.0,Create/Update,082000782919,3,12,31.99,0.0,3.0,2.0,95.97,63.98
Crown Royal 1.75L,Customer Square 1,17,0.36538461538461536,0.5556993567999956,0,2,0.0,0.0,1.0,Create/Update,087000700604,1,6,61.99,0.0,1.0,0.0,61.99,0.0
Crown Royal 1.75L,Customer Square 2,8,0.19230769230769232,0.4819216956208333,0,2,0.0,0.0,0.0,Create/Update,087000700604,1,6,61.99,0.0,1.0,1.0,61.99,61.99
Crown Royal 1.75L,Customer Square 3,10,0.21153846153846154,0.49367298665359366,0,2,0.0,0.0,0.0,Create/Update,087000700604,1,6,61.99,0.0,1.0,1.0,61.99,61.99
Crown Royal 16y Rye 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,082000792550,0,6,49.79,0.0,0.0,0.0,0.0,0.0
Crown Royal 16y Rye 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,082000792550,1,6,49.79,0.0,1.0,1.0,49.79,49.79
Crown Royal 16y Rye 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,082000792550,0,6,49.79,0.0,0.0,0.0,0.0,0.0
Crown Royal 1L,Customer Square 1,18,0.5,0.820412654142367,0,4,0.0,0.0,1.0,Create/Update,087000007246,2,12,42.99,0.0,2.0,1.0,85.98,42.99
Crown Royal 1L,Customer Square 2,20,0.5384615384615384,0.7956984948298923,0,3,0.0,0.0,1.0,Create/Update,087000007246,36,12,42.99,1.0,35.0,35.0,1504.65,1504.65
Crown Royal 200ml,Customer Square 1,46,2.9038461538461537,2.3636641648135357,0,13,1.0,3.0,4.0,Create/Update,087000007277,12,44,9.99,3.0,9.0,8.0,89.91,79.92
Crown Royal 200ml,Customer Square 2,35,1.4615384615384615,1.4736341585129245,0,5,0.0,1.0,2.0,Create/Update,087000007277,12,44,9.99,1.0,11.0,10.0,109.89,99.9
Crown Royal 200ml,Customer Square 3,10,0.19230769230769232,0.3941134909984461,0,1,0.0,0.0,0.0,Create/Update,087000007277,3,44,9.99,0.0,3.0,3.0,29.97,29.97
Crown Royal 375ml,Customer Square 1,48,7.480769230769231,3.8605020828074874,0,18,5.0,8.0,10.0,Create/Update,087000007604,6,24,15.99,7.0,-1.0,-4.0,-15.99,-63.96
Crown Royal 375ml,Customer Square 2,51,4.25,1.7745530314810154,0,10,3.0,4.0,5.25,Create/Update,087000007604,6,24,15.99,4.0,2.0,1.0,31.98,15.99
Crown Royal 375ml,Customer Square 3,11,0.23076923076923078,0.4647325374459451,0,2,0.0,0.0,0.0,Create/Update,087000007604,6,24,15.99,0.0,6.0,6.0,95.94,95.94
Crown Royal 750ml,Customer Square 1,41,2.1538461538461537,1.7473564140923918,0,6,1.0,2.0,3.0,Create/Update,087000007253,6,12,31.99,2.0,4.0,3.0,127.96,95.97
Crown Royal 750ml,Customer Square 2,46,2.5,1.9660581414049318,0,9,1.0,2.0,3.25,Create/Update,087000007253,6,12,31.99,2.0,4.0,3.0,127.96,95.97
Crown Royal 750ml,Customer Square 3,25,0.75,0.9379806460197845,0,3,0.0,0.0,1.0,Create/Update,087000007253,3,12,31.99,1.0,2.0,2.0,63.98,63.98
Crown Royal Texan Edition 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,82000789086,6,12,31.99,0.0,6.0,6.0,191.94,191.94
Crude Apothecary Bitters 2oz,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,1234500000074,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Apothecary Bitters 2oz,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000074,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Apothecary Bitters 2oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000074,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Attawanhood Bitters 2oz,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,1234500000075,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Attawanhood Bitters 2oz,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000075,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Attawanhood Bitters 2oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000075,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Big Bear Bitters 4oz,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,860084000101,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Big Bear Bitters 4oz,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,860084000101,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Big Bear Bitters 4oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,860084000101,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Bitterless Marriage 4oz,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,860084000125,2,4,17.09,0.0,2.0,2.0,34.18,34.18
Crude Bitterless Marriage 4oz,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,860084000125,2,4,17.09,0.0,2.0,2.0,34.18,34.18
Crude Bitterless Marriage 4oz,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,860084000125,2,4,17.09,0.0,2.0,2.0,34.18,34.18
Crude Lindsay 4oz,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,860084000163,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Lindsay 4oz,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,860084000163,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Lindsay 4oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,860084000163,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Pooter 4oz,Customer Square 1,2,0.11538461538461539,0.576923076923077,0,3,0.0,0.0,0.0,Create/Update,860084000132,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Pooter 4oz,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,860084000132,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Pooter 4oz,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,860084000132,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Rizzo Bitters 4oz,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,860084000118,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Rizzo Bitters 4oz,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,860084000118,6,12,18.99,0.0,6.0,6.0,113.94,113.94
Crude Rizzo Bitters 4oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,860084000118,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Sycophant Bitters 4oz,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,860084000149,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Sycophant Bitters 4oz,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,860084000149,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Sycophant Bitters 4oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,860084000149,2,4,18.99,0.0,2.0,2.0,37.98,37.98
Crude Tiki 500 Bitters 2oz,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,123456789101,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Tiki 500 Bitters 2oz,Customer Square 2,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,123456789101,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Crude Tiki 500 Bitters 2oz,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,123456789101,2,4,12.99,0.0,2.0,2.0,25.98,25.98
Cruz De Fuego Espadin 750ml,Customer Square 1,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0,Create/Update,851645006694,1,2,39.99,0.0,1.0,1.0,39.99,39.99
Cruz De Fuego Espadin 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,851645006694,2,6,39.99,0.0,2.0,2.0,79.98,79.98
Cruz De Fuego Espadin 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,851645006694,1,2,39.99,0.0,1.0,1.0,39.99,39.99
Cruzan Blackstrap 1L,Customer Square 1,10,0.19230769230769232,0.3941134909984461,0,1,0.0,0.0,0.0,Create/Update,080686967613,1,6,19.99,0.0,1.0,1.0,19.99,19.99
Cruzan Blackstrap 1L,Customer Square 2,17,0.34615384615384615,0.5145803138561404,0,2,0.0,0.0,1.0,Create/Update,080686967613,4,6,19.99,0.0,4.0,3.0,79.96,59.97
Cruzan Blackstrap 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,080686967613,1,6,19.99,0.0,1.0,1.0,19.99,19.99
Cutty Sark 1L,Customer Square 1,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,812066020812,2,12,29.99,0.0,2.0,2.0,59.98,59.98
Cutty Sark 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,812066020812,4,12,29.99,0.0,4.0,4.0,119.96,119.96
Cutty Sark 1L,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,812066020812,2,12,29.99,0.0,2.0,2.0,59.98,59.98
Cuvee 23 Cava 750mL,Customer Square 1,39,2.0,1.8292495308606331,0,9,0.75,2.0,3.0,Create/Update,8412766200891,3,12,14.99,2.0,1.0,0.0,14.99,0.0
Cuvee 23 Cava 750mL,Customer Square 2,35,1.3846153846153846,1.5461347109416754,0,8,0.0,1.0,2.0,Create/Update,8412766200891,3,12,14.99,1.0,2.0,1.0,29.98,14.99
Cuvee 23 Cava 750mL,Customer Square 3,5,0.1346153846153846,0.48153784713649667,0,3,0.0,0.0,0.0,Create/Update,8412766200891,2,12,14.99,0.0,2.0,2.0,29.98,29.98
Cynar 1L,Customer Square 1,33,0.8076923076923077,0.877900939270256,0,4,0.0,1.0,1.0,Create/Update,887341000018,2,12,29.99,1.0,1.0,1.0,29.99,29.99
Cynar 1L,Customer Square 2,22,0.5769230769230769,0.7929049280033962,0,3,0.0,0.0,1.0,Create/Update,887341000018,6,12,29.99,1.0,5.0,5.0,149.95,149.95
Cynar 1L,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,887341000018,2,12,29.99,0.0,2.0,2.0,59.98,59.98
Cynar 70 Proof 1L,Customer Square 1,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0,Create/Update,721059002134,1,6,35.99,0.0,1.0,1.0,35.99,35.99
Cynar 70 Proof 1L,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,721059002134,2,6,35.99,0.0,2.0,2.0,71.98,71.98
Cynar 70 Proof 1L,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,721059002134,1,6,35.99,0.0,1.0,1.0,35.99,35.99
DEK 03 Orange Liqueur 1L,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,080686405016,2,12,21.84,0.0,2.0,2.0,43.68,43.68
Dahlia Cristalino Reposado 750ml,Customer Square 1,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0,Create/Update,863415000078,1,6,38.99,0.0,1.0,1.0,38.99,38.99
Dahlia Cristalino Reposado 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,863415000078,2,6,38.99,0.0,2.0,2.0,77.98,77.98
Dakabend Mexican Rum 1L,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,7500326213076,0,2,44.99,0.0,0.0,0.0,0.0,0.0
Dakabend Mexican Rum 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,7500326213076,2,6,44.99,0.0,2.0,2.0,89.98,89.98
Dakabend Mexican Rum 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,7500326213076,0,2,44.99,0.0,0.0,0.0,0.0,0.0
Dalmore 12y 750ml,Customer Square 1,10,0.19230769230769232,0.3941134909984461,0,1,0.0,0.0,0.0,Create/Update,087647111672,1,6,64.99,0.0,1.0,1.0,64.99,64.99
Dalmore 12y 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,087647111672,1,6,64.99,0.0,1.0,1.0,64.99,64.99
Dalmore 12y 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,087647111672,1,6,64.99,0.0,1.0,1.0,64.99,64.99
Dalmore 15y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,087647111689,1,6,119.99,0.0,1.0,1.0,119.99,119.99
Dalmore 15y 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,087647111689,1,6,119.99,0.0,1.0,1.0,119.99,119.99
Dalmore 15y 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,087647111689,1,6,119.99,0.0,1.0,1.0,119.99,119.99
Dalmore Cigar Malt 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,087647112143,1,6,159.99,0.0,1.0,1.0,159.99,159.99
Dalmore Cigar Malt 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,087647112143,1,6,159.99,0.0,1.0,1.0,159.99,159.99
Dalmore Cigar Malt 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,087647112143,1,6,159.99,0.0,1.0,1.0,159.99,159.99
Dalmore Port Wood 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,087647113409,1,6,94.99,0.0,1.0,1.0,94.99,94.99
Dalmore Port Wood 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,087647113409,1,6,94.99,0.0,1.0,1.0,94.99,94.99
Dalmore Port Wood 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,087647113409,1,6,94.99,0.0,1.0,1.0,94.99,94.99
Dalwhinnie 15y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,088110100056,1,12,78.99,0.0,1.0,1.0,78.99,78.99
Dalwhinnie 15y 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,088110100056,1,12,78.99,0.0,1.0,1.0,78.99,78.99
Dalwhinnie 15y 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,088110100056,1,12,78.99,0.0,1.0,1.0,78.99,78.99
Dalwhinnie Distillers Edition 750ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,088076184541,1,12,99.99,0.0,1.0,1.0,99.99,99.99
Dalwhinnie Distillers Edition 750ml,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,088076184541,1,12,99.99,0.0,1.0,1.0,99.99,99.99
Dalwhinnie Distillers Edition 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,088076184541,1,12,99.99,0.0,1.0,1.0,99.99,99.99
Damiana Liqueur 750ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,081932049534,1,3,23.99,0.0,1.0,1.0,23.99,23.99
Damiana Liqueur 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,081932049534,1,3,23.99,0.0,1.0,1.0,23.99,23.99
Damiana Liqueur 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,081932049534,1,3,23.99,0.0,1.0,1.0,23.99,23.99
Damso Lychee Soju 375ml,Customer Square 1,9,0.3076923076923077,0.7216024245882199,0,3,0.0,0.0,0.0,Create/Update,8809018212120,10,20,4.99,0.0,10.0,10.0,49.900000000000006,49.900000000000006
Damso Lychee Soju 375ml,Customer Square 2,13,0.6923076923076923,1.4079234782863943,0,5,0.0,0.0,0.25,Create/Update,8809018212120,10,20,4.99,1.0,9.0,10.0,44.910000000000004,49.900000000000006
Damso Lychee Soju 375ml,Customer Square 3,3,0.1346153846153846,0.6210675100751979,0,4,0.0,0.0,0.0,Create/Update,8809018212120,0,20,4.99,0.0,0.0,0.0,0.0,0.0
Damso Soju 375ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,8809018212038,10,20,4.99,0.0,10.0,10.0,49.900000000000006,49.900000000000006
Damso Soju 375ml,Customer Square 2,7,0.28846153846153844,0.7680279056813792,0,3,0.0,0.0,0.0,Create/Update,8809018212038,10,20,4.99,0.0,10.0,10.0,49.900000000000006,49.900000000000006
Damso Soju 375ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,8809018212038,0,20,4.99,0.0,0.0,0.0,0.0,0.0
Damso Watermelon Soju 375ml,Customer Square 1,10,0.3076923076923077,0.7730673554708377,0,4,0.0,0.0,0.0,Create/Update,8809018212144,10,20,4.99,0.0,10.0,10.0,49.900000000000006,49.900000000000006
Damso Watermelon Soju 375ml,Customer Square 2,13,0.6153846153846154,1.1954054052246197,0,5,0.0,0.0,0.25,Create/Update,8809018212144,10,20,4.99,1.0,9.0,10.0,44.910000000000004,49.900000000000006
Damso Watermelon Soju 375ml,Customer Square 3,6,0.19230769230769232,0.6213651700539813,0,3,0.0,0.0,0.0,Create/Update,8809018212144,0,20,4.99,0.0,0.0,0.0,0.0,0.0
Dansk Viking Blod Mead750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,5703162007003,2,4,29.99,0.0,2.0,2.0,59.98,59.98
Dansk Viking Blod Mead750ml,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,5703162007003,2,4,29.99,0.0,2.0,2.0,59.98,59.98
Dansk Viking Blod Mead750ml,Customer Square 3,4,0.15384615384615385,0.6319875663521147,0,4,0.0,0.0,0.0,Create/Update,5703162007003,2,4,29.99,0.0,2.0,2.0,59.98,59.98
Daristi Xtabentun 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,618358000124,1,6,32.39,0.0,1.0,1.0,32.39,32.39
Daristi Xtabentun 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,618358000124,1,6,32.39,0.0,1.0,1.0,32.39,32.39
Daristi Xtabentun 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,618358000124,1,6,32.39,0.0,1.0,1.0,32.39,32.39
Darnleys View London Dry Gin 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,086785321066,1,6,34.99,0.0,1.0,1.0,34.99,34.99
Darnleys View London Dry Gin 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,086785321066,2,6,34.99,0.0,2.0,2.0,69.98,69.98
Daron Calvados Fine 750ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,695521106012,2,6,38.69,0.0,2.0,2.0,77.38,77.38
Daron Calvados Fine 750ml,Customer Square 2,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0,Create/Update,695521106012,12,6,38.69,0.0,12.0,12.0,464.28,464.28
Daron Calvados Fine 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,695521106012,2,6,38.69,0.0,2.0,2.0,77.38,77.38
Dashfire Spiced Apple Bitters 100ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,753677291560,1,3,19.99,0.0,1.0,1.0,19.99,19.99
Dashfire Spiced Apple Bitters 100ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,753677291560,1,3,19.99,0.0,1.0,1.0,19.99,19.99
Dashfire Spiced Apple Bitters 100ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,753677291560,1,3,19.99,0.0,1.0,1.0,19.99,19.99
Dassai Junmai Daiginjo 720ml,Customer Square 1,4,0.23076923076923078,0.8685838300489396,0,5,0.0,0.0,0.0,Create/Update,11152492957,2,6,19.99,0.0,2.0,2.0,39.98,39.98
Dassai Junmai Daiginjo 720ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,11152492957,2,6,19.99,0.0,2.0,2.0,39.98,39.98
Dassai Junmai Daiginjo 720ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,11152492957,2,6,19.99,0.0,2.0,2.0,39.98,39.98
De Iuliis Shiraz 750ml,Customer Square 1,13,0.2692307692307692,0.4849815466507112,0,2,0.0,0.0,0.25,Create/Update,9329549000106,2,6,23.99,0.0,2.0,2.0,47.98,47.98
