Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate
"Red New World","897114001036","Ancient Peaks Merlot 750ml","Oak Hill","","",,"",121.5000,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,15.0000,15.0000,
"Red New World","897114001036","Ancient Peaks Merlot 750ml","Pleasant Valley","","",,"",121.5000,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,15.0000,15.0000,
"Red New World","897114001258","Ancient Peaks Renegade 750ml","Airport","","",,"",67.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,19.8900,19.8900,
"Red New World","897114001258","Ancient Peaks Renegade 750ml","Oak Hill","","",,"",234.5000,14.0000,0.0000,14.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,19.8900,19.8900,
"Red New World","897114001258","Ancient Peaks Renegade 750ml","Pleasant Valley","","",,"",117.2500,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,19.8900,19.8900,
"Whiskey American Single Malt","860174000325","Andalusia Revenant Oak Peated Single Malt 750ml","Airport","","",,"",206.2167,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",58.9900,45.8100,45.8100,
"Whiskey American Single Malt","860174000325","Andalusia Revenant Oak Peated Single Malt 750ml","Pleasant Valley","","",,"",247.4600,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",58.9900,45.8100,45.8100,
"Whiskey American Single Malt","860174000325","Andalusia Revenant Oak Peated Single Malt 750ml","Warehouse","","",,"",247.4600,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",58.9900,45.8100,45.8100,
"Whiskey American Single Malt","860174000318","Andalusia Stryker Smoked Single Malt 750ml","Airport","","",,"",288.7033,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",58.9900,45.8100,45.8100,
"Whiskey American Single Malt","860174000318","Andalusia Stryker Smoked Single Malt 750ml","Oak Hill","","",,"",41.2433,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",58.9900,45.8100,45.8100,
"Whiskey American Single Malt","860174000318","Andalusia Stryker Smoked Single Malt 750ml","Pleasant Valley","","",,"",41.2433,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",58.9900,45.8100,45.8100,
"Whiskey American Single Malt","860174000318","Andalusia Stryker Smoked Single Malt 750ml","Warehouse","","",,"",206.2167,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",58.9900,45.8100,45.8100,
"Whiskey American Single Malt","860174000332","Andalusia Texas Single Malt 750ml","Airport","","",,"",82.4867,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",59.9900,47.8600,47.8600,
"Whiskey American Single Malt","860174000332","Andalusia Texas Single Malt 750ml","Oak Hill","","",,"",206.2167,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",59.9900,47.8600,47.8600,
"Whiskey American Single Malt","860174000332","Andalusia Texas Single Malt 750ml","Pleasant Valley","","",,"",247.4600,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",59.9900,47.8600,47.8600,
"Whiskey American Single Malt","860174000332","Andalusia Texas Single Malt 750ml","Warehouse","","",,"",206.2167,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",59.9900,47.8600,47.8600,
"Craft Beer","9125004054","Anderson Valley Barrel Aged G&T 22oz","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",15.9900,0.0000,0.0000,
"Craft Beer","9125004290","Anderson Valley Black Rice Ale 6pk can","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",10.9900,0.0000,0.0000,
"Craft Beer","9125004016","Anderson Valley Boont Amber Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004016","Anderson Valley Boont Amber Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125003354","Anderson Valley Briney Melon Gose Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125003354","Anderson Valley Briney Melon Gose Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004269","Anderson Valley Cherry Gose Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004269","Anderson Valley Cherry Gose Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125003798","Anderson Valley Gatlin Damnosus 22oz","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",15.9900,0.0000,0.0000,
"Craft Beer","9125004504","Anderson Valley Hibiscus Ale Cans 4 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",10.9900,9.0900,9.0900,
"Craft Beer","9125003415","Anderson Valley Huge Arker 22oz","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",15.9900,0.0000,0.0000,
"Craft Beer","9125003439","Anderson Valley Pinchy Jeek 22oz","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",11.9900,0.0000,0.0000,
"Craft Beer","9125001701","Anderson Valley Seasonal Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125001701","Anderson Valley Seasonal Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004009","Anderson Valley Seasonal IPA Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004009","Anderson Valley Seasonal IPA Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125003910","Anderson Valley Tier 2 Gose Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125003910","Anderson Valley Tier 2 Gose Cans 6 Pack","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125003910","Anderson Valley Tier 2 Gose Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004160","Anderson Valley Tropical Hazy Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004160","Anderson Valley Tropical Hazy Cans 6 Pack","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Craft Beer","9125004160","Anderson Valley Tropical Hazy Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4900,8.4900,
"Whiskey Bourbon/American","850047003003","Angels Envy Bourbon 750ml","Airport","","",,"",72.8167,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",56.9900,42.5600,42.5600,
"Whiskey Bourbon/American","850047003003","Angels Envy Bourbon 750ml","Oak Hill","","",,"",254.8583,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",56.9900,42.5600,42.5600,
"Whiskey Bourbon/American","850047003003","Angels Envy Bourbon 750ml","Pleasant Valley","","",,"",109.2250,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",56.9900,42.5600,42.5600,
"Whiskey Bourbon/American","850047003003","Angels Envy Bourbon 750ml","Warehouse","","",,"",1165.0667,32.0000,0.0000,32.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",56.9900,42.5600,42.5600,
"Whiskey Bourbon/American","850047003058","Angels Envy Cask Strength Bourbon 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",229.9900,185.1400,185.1400,
"Whiskey Bourbon/American","850047003058","Angels Envy Cask Strength Bourbon 750ml","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",229.9900,185.1400,185.1400,
"Whiskey Bourbon/American","850047003058","Angels Envy Cask Strength Bourbon 750ml","Pleasant Valley","","",,"",159.9933,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",229.9900,185.1400,185.1400,
"Whiskey Bourbon/American","850047003058","Angels Envy Cask Strength Bourbon 750ml","Warehouse","","",,"",159.9933,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",229.9900,185.1400,185.1400,
"Whiskey Bourbon/American","080480987312","Angels Envy Madeira Bourbon 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",219.9900,185.1400,185.1400,
"Whiskey Bourbon/American","080480987312","Angels Envy Madeira Bourbon 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",219.9900,185.1400,185.1400,
"Whiskey Bourbon/American","080480987312","Angels Envy Madeira Bourbon 750ml","Warehouse","","",,"",161.3300,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",219.9900,185.1400,185.1400,
"Whiskey Bourbon/American","080480986353","Angels Envy Private Barrel 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,82.0000,82.0000,
"Whiskey Bourbon/American","080480986353","Angels Envy Private Barrel 750ml","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,82.0000,82.0000,
"Whiskey Bourbon/American","080480986353","Angels Envy Private Barrel 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,82.0000,82.0000,
"Whiskey Bourbon/American","080480986353","Angels Envy Private Barrel 750ml","Warehouse","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,82.0000,82.0000,
"Whiskey Rye","850047003065","Angels Envy Rye 750ml","Airport","","",,"",431.9500,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,79.9900,79.9900,
"Whiskey Rye","850047003065","Angels Envy Rye 750ml","Oak Hill","","",,"",215.9750,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,79.9900,79.9900,
"Whiskey Rye","850047003065","Angels Envy Rye 750ml","Pleasant Valley","","",,"",575.9333,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,79.9900,79.9900,
"Whiskey Rye","850047003065","Angels Envy Rye 750ml","Warehouse","","",,"",863.9000,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,79.9900,79.9900,
"Bitters","075496001602","Angostura Bitters 16oz","Airport","","",,"",172.6500,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",25.9900,22.8100,22.8100,
"Bitters","075496001602","Angostura Bitters 16oz","Oak Hill","","",,"",205.0492,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",25.9900,22.8100,22.8100,
"Bitters","075496001602","Angostura Bitters 16oz","Pleasant Valley","","",,"",230.2000,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",25.9900,22.8100,22.8100,
"Bitters","075496001602","Angostura Bitters 16oz","Warehouse","","",,"",1342.1400,72.0000,0.0000,72.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",25.9900,22.8100,22.8100,
"Bitters","075496002005","Angostura Bitters 200ml","Airport","","",,"",166.2017,13.0000,0.0000,13.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,14.8200,14.8200,
"Bitters","075496002005","Angostura Bitters 200ml","Oak Hill","","",,"",192.8050,15.0000,0.0000,15.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,14.8200,14.8200,
"Bitters","075496002005","Angostura Bitters 200ml","Pleasant Valley","","",,"",53.2067,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,14.8200,14.8200,
"Bitters","075496000407","Angostura Bitters 4oz","Airport","","",,"",344.2249,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496000407","Angostura Bitters 4oz","Oak Hill","","",,"",6.3310,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496000407","Angostura Bitters 4oz","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496000407","Angostura Bitters 4oz","Warehouse","","",,"",537.5160,84.0000,0.0000,84.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496332867","Angostura Cocoa Bitters 4oz","Airport","","",,"",27.5858,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496332867","Angostura Cocoa Bitters 4oz","Oak Hill","","",,"",64.4475,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496332867","Angostura Cocoa Bitters 4oz","Pleasant Valley","","",,"",99.4508,13.0000,0.0000,13.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496332867","Angostura Cocoa Bitters 4oz","Warehouse","","",,"",639.9000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Non Alcoholic Beverage","75496633241","Angostura Lemon, Lime & Bitters Soda 4pk","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",5.9900,5.9900,5.9900,
"Non Alcoholic Beverage","75496633241","Angostura Lemon, Lime & Bitters Soda 4pk","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",5.9900,5.9900,5.9900,
"Bitters","075496332560","Angostura Orange Bitters 200ml","Warehouse","","",,"",611.6000,48.0000,0.0000,48.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,14.8200,14.8200,
"Bitters","075496331143","Angostura Orange Bitters 4oz","Airport","","",,"",15.3817,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496331143","Angostura Orange Bitters 4oz","Oak Hill","","",,"",42.9650,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496331143","Angostura Orange Bitters 4oz","Pleasant Valley","","",,"",69.2175,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bitters","075496331143","Angostura Orange Bitters 4oz","Warehouse","","",,"",41.7420,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,8.9600,8.9600,
"Bubbles","856358001028","Anne Amie Cuvee Amrita 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,9.0000,9.0000,
"Bubbles","856358001028","Anne Amie Cuvee Amrita 750ml","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,9.0000,9.0000,
"Bubbles","856358001028","Anne Amie Cuvee Amrita 750ml","Pleasant Valley","","",,"",11.8100,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,9.0000,9.0000,
"White","856358001059","Anne Amie Pinot Gris 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",15.9900,13.6100,13.6100,
"White","856358001059","Anne Amie Pinot Gris 750ml","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",15.9900,13.6100,13.6100,
"White","856358001059","Anne Amie Pinot Gris 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",15.9900,13.6100,13.6100,
"Red Old World","850005058045","Anne Pichon Syrah Grenache 750ml","Airport","","",,"",45.0000,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,16.7500,16.7500,
"Red Old World","850005058045","Anne Pichon Syrah Grenache 750ml","Oak Hill","","",,"",90.0000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,16.7500,16.7500,
"Red Old World","850005058045","Anne Pichon Syrah Grenache 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,16.7500,16.7500,
"White Sauvignon Blanc","9421010233706","Ant Moore Sauvignon Blanc 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",11.9900,9.3300,9.3300,
"White Sauvignon Blanc","9421010233706","Ant Moore Sauvignon Blanc 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",11.9900,9.3300,9.3300,
"White","899361002040","Ant Moore Sauvignon Blanc Estate 750mL","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.2500,8.2500,
"White","899361002040","Ant Moore Sauvignon Blanc Estate 750mL","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.2500,8.2500,
"White","899361002040","Ant Moore Sauvignon Blanc Estate 750mL","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.2500,8.2500,
"Red New World","25672567","Antica Terra Botanica Pinot Noir 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",129.9900,0.0000,0.0000,
"Red New World","25672567","Antica Terra Botanica Pinot Noir 750ml","Oak Hill","","",,"",89.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",129.9900,0.0000,0.0000,
"Red New World","25672567","Antica Terra Botanica Pinot Noir 750ml","Pleasant Valley","","",,"",196.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",129.9900,0.0000,0.0000,
"Fortified","680144007655","Antichi Baronati Marsala Fine Sweet 750ml","Airport","","",,"",6.7500,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Fortified","680144007655","Antichi Baronati Marsala Fine Sweet 750ml","Oak Hill","","",,"",13.5000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Fortified","680144007655","Antichi Baronati Marsala Fine Sweet 750ml","Pleasant Valley","","",,"",60.7500,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Fortified","680144007655","Antichi Baronati Marsala Fine Sweet 750ml","Warehouse","","",,"",141.7500,21.0000,0.0000,21.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Fortified","864549000224","Antichi Marsala Fine Dry 750ml","Airport","","",,"",40.5000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Fortified","864549000224","Antichi Marsala Fine Dry 750ml","Oak Hill","","",,"",20.2500,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Fortified","864549000224","Antichi Marsala Fine Dry 750ml","Pleasant Valley","","",,"",47.2500,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Fortified","864549000224","Antichi Marsala Fine Dry 750ml","Warehouse","","",,"",243.0000,36.0000,0.0000,36.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,7.7500,7.7500,
"Cider","865922000367","Anxo Cidre Blanc Cans 4 Pack","Airport","","",,"",40.0000,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","865922000367","Anxo Cidre Blanc Cans 4 Pack","Oak Hill","","",,"",16.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","865922000367","Anxo Cidre Blanc Cans 4 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","860000536127","Anxo District Dry Cans 4 Pack","Airport","","",,"",32.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","860000536127","Anxo District Dry Cans 4 Pack","Oak Hill","","",,"",8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","860000536127","Anxo District Dry Cans 4 Pack","Pleasant Valley","","",,"",48.0000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","860000536172","Anxo Kosher Apple Wine Cans 4 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","860000536172","Anxo Kosher Apple Wine Cans 4 Pack","Oak Hill","","",,"",8.6667,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","860000536172","Anxo Kosher Apple Wine Cans 4 Pack","Pleasant Valley","","",,"",17.3333,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.5000,8.5000,
"Cider","865922000343","Anxo Rose Cider 4pk","Airport","","",,"",46.6667,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",14.9900,12.8260,12.8260,
"Cider","865922000343","Anxo Rose Cider 4pk","Oak Hill","","",,"",68.0000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",14.9900,12.8260,12.8260,
"Cider","865922000343","Anxo Rose Cider 4pk","Pleasant Valley","","",,"",23.3333,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",14.9900,12.8260,12.8260,
"Amaro","721059002387","Aperol 1L","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",32.9900,23.9000,23.9000,
"Amaro","721059002387","Aperol 1L","Oak Hill","","",,"",92.2000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",32.9900,23.9000,23.9000,
"Amaro","721059002387","Aperol 1L","Pleasant Valley","","",,"",23.0500,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",32.9900,23.9000,23.9000,
"Amaro","721059002387","Aperol 1L","Warehouse","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",32.9900,23.9000,23.9000,
"Amaro","887341340060","Aperol 375ml","Airport","","",,"",167.8400,16.0000,0.0000,16.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",14.9900,11.6600,11.6600,
"Amaro","887341340060","Aperol 375ml","Oak Hill","","",,"",94.4100,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",14.9900,11.6600,11.6600,
"Amaro","887341340060","Aperol 375ml","Pleasant Valley","","",,"",125.8800,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",14.9900,11.6600,11.6600,
"Amaro","721059001311","Aperol 750ml","Airport","","",,"",177.9000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,18.5400,18.5400,
"Amaro","721059001311","Aperol 750ml","Oak Hill","","",,"",142.3200,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,18.5400,18.5400,
"Amaro","721059001311","Aperol 750ml","Pleasant Valley","","",,"",195.6900,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,18.5400,18.5400,
"Amaro","721059001311","Aperol 750ml","Warehouse","","",,"",4803.3000,270.0000,0.0000,270.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,18.5400,18.5400,
"Liqueur","23165013326","Apologue Aronia 375ml","Airport","","",,"",33.5000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,18.7500,18.7500,
