,Category,SKU,ProductName,Location,OnHand,Par,Shy,Send
343,White,899361002040,Ant Moore Sauvignon Blanc Estate 750mL,Oak Hill,6,1,-5,
3759,Orange Wine,5202797000378,Glinavos Paleokerisio Orange Wine 500ml,Oak Hill,5,0,-5,
419,Tequila,704228011212,Arette Blanco 1L,Oak Hill,7,2,-5,
4999,Whiskey Scotch,088076185647,Lagavulin Offerman Guinness Cask Edition 750ml,Oak Hill,5,0,-5,
3376,Bar Tools,876718029196,Flask Funnel,Oak Hill,5,0,-5,
5410,Fortified,8412325008210,Lustau La Plaza Vieja Sherry 750ml,Oak Hill,5,0,-5,
5625,White,666392841197,Masso Antico Fiano Appassito,Oak Hill,5,0,-5,
4829,Bar Tools,123537,Koriko Large Shaker Stainless,Oak Hill,5,0,-5,
3140,Cider,710822737267,Fairweather Cider Tejano Dreams 4pk,Oak Hill,5,0,-5,
3127,Garnish,039815110024,Fabbri Amarena Cherries 21oz,Oak Hill,5,0,-5,
3125,Tequila,088352126524,Exotico Blanco 1L,Oak Hill,6,1,-5,
677,Fortified,096925003202,Barnard Griffin Syrah Port 500ml,Oak Hill,5,0,-5,
5604,Amaro,011034505010,Martini & Rossi Bitter 750ml,Oak Hill,5,0,-5,
6474,Liqueur,894909000038,Paulas Texas Orange 750ml,Oak Hill,6,1,-5,
3089,White,858666003138,Esporao Alandra White BIB 3L,Oak Hill,5,0,-5,
6444,Brandy,021296006064,Paul Masson Brandy 375ml,Oak Hill,5,0,-5,
6438,Brandy,021296006002,Paul Masson Brandy 1L,Oak Hill,5,0,-5,
3023,Tequila,080686761044,El Tesoro Extra Anejo 750ml,Oak Hill,5,0,-5,
3020,Tequila,080686760405,El Tesoro Blanco 750ml,Oak Hill,5,0,-5,
3013,Tequila,7501398100332,El Tequileno Reposado 750ml,Oak Hill,5,0,-5,
4820,Bar Tools,123534,Koriko Large Shaker Black,Oak Hill,5,0,-5,
5401,Fortified,097985280008,Lustau Cream Sherry 750ml,Oak Hill,5,0,-5,
8467,Vodka,088004022686,Wheatley 1L,Oak Hill,5,0,-5,
6948,Mezcal,7503018107127,Rey Campero Mexicano 200ml,Oak Hill,5,0,-5,
3349,Books,9780399579004,Finding Mezcal,Oak Hill,5,0,-5,
3340,Orange Wine,653233615604,Field Recordings Skins 750ml,Oak Hill,5,0,-5,
6547,Whiskey Bourbon/American,860001779660,Pinhook Bourbon Orange 750ml,Oak Hill,5,0,-5,
3317,Rose,799665809812,Field Recordings Fiction Rose 750ml,Oak Hill,5,0,-5,
6735,Amaro,739949600025,Ramazzotti 750ml,Oak Hill,5,0,-5,
5567,Red Old World,8032535881405,Manzone Langhe Nebbiolo 750ml,Oak Hill,5,0,-5,
3287,Non Alcoholic Beverage,898195001885,Fever Tree Spiced Orange Ginger Ale 4 Pack,Oak Hill,5,0,-5,
223,Mezcal,871952000048,Alipus San Juan 750ml,Oak Hill,5,0,-5,
7572,Vodka,027724027502,St George Cali Citrus Vodka 750ml,Oak Hill,5,0,-5,
7575,Shochu,027724737500,St George California Shochu 750ml,Oak Hill,5,0,-5,
5580,Brandy,762488200043,Marie Duffau Hors D'Age 750ml,Oak Hill,5,0,-5,
5583,Brandy,762488200036,Marie Duffau Napoleon 750ml,Oak Hill,5,0,-5,
3834,Garnish,7500326212079,Gran Mitla Sal De Chapulin 5g,Oak Hill,5,0,-5,
7416,Tequila,698450755467,Socorro Anejo 750ml,Oak Hill,5,0,-5,
20,Whiskey Bourbon/American,080660001203,1792 Small Batch Bourbon 750ml,Oak Hill,5,0,-5,
431,Whiskey Scotch,892032050005,Arran 10y 750ml,Oak Hill,5,0,-5,
5922,Mezcal,083664872978,Montelobos Joven 750ml,Oak Hill,5,0,-5,
1000,Mixer,852175005034,Bittermilk New Orleans Old Fashioned Rouge 8.5oz,Oak Hill,5,0,-5,
4255,Shochu,893041000241,Iichiko Saiten 750ml,Oak Hill,5,0,-5,
5997,Rum,818367000010,Neisson Agricole Blanc 1L,Oak Hill,5,0,-5,
1690,Liqueur,868932000105,Chinola Passion Fruit Liqueur 750ml,Oak Hill,5,0,-5,
5268,Craft Beer,853626006068,Live Oak Hefeweizen  Cans 6 Pack,Oak Hill,6,1,-5,
2130,Liqueur,736040001553,Combier Pasteque 750ml,Oak Hill,5,0,-5,
7263,Gin,080432401262,Seagrams Gin 1.75L,Oak Hill,5,0,-5,
8009,White,761503723918,Tintero Moscato d'Asti 750ml,Oak Hill,6,1,-5,
5275,Craft Beer,853626006198,Live Oak Seasonal Cans 6 Pack,Oak Hill,5,0,-5,
2281,Bitters,860084000101,Crude Big Bear Bitters 4oz,Oak Hill,5,0,-5,
5212,Mixer,700697229660,Liber & Co Gum Syrup 17oz,Oak Hill,5,0,-5,
8064,Brandy,088586006517,Torres 10 Brandy 750ml,Oak Hill,5,0,-5,
4566,Whiskey Bourbon/American,680203020571,Johnny Drum Private Stock 750ml,Oak Hill,5,0,-5,
4425,Whiskey Irish,080432500187,Jameson 175L,Oak Hill,5,0,-5,
8235,Fortified,8412449104584,Valdespino en Rama Manzanilla 375ml,Oak Hill,5,0,-5,
6671,Whiskey Bourbon/American,609788231776,Proof & Wood Idle Hands Bourbon 750ml,Oak Hill,5,0,-5,
1948,Bar Tools,123479,Cocktail Kingdom Channel Knife,Oak Hill,5,0,-5,
1644,White,40001242,Charly Nicolle Chablis Per Aspera 750ml,Oak Hill,5,0,-5,
6059,Vodka,085000019511,New Amsterdam Vodka 1.75L,Oak Hill,6,1,-5,
8040,Vodka,619947000020,Titos Vodka 750ml,Oak Hill,8,3,-5,
2039,Bar Tools,123508,Cocktail Kingdom Swizzle Stick,Oak Hill,5,0,-5,
1520,Red Old World,810411010716,Carro Tinto 750ml,Oak Hill,9,4,-5,
2253,Whiskey Canadian,082000771562,Crown Apple 750ml,Oak Hill,6,1,-5,
6660,Rum,854646003044,Privateer Queens Share 750ml,Oak Hill,5,0,-5,
7284,Mixer,850009098023,Senor Maguey Agave Nectar 750ml,Oak Hill,5,0,-5,
6239,Whiskey Bourbon/American,081128001155,Old Forester 1920 Prohibition 750ml,Oak Hill,5,0,-5,
2122,Liqueur,736040520283,Combier Orange 1L,Oak Hill,5,0,-5,
2006,Bar Tools,123497,Cocktail Kingdom Julep Strainer Gold,Oak Hill,5,0,-5,
8217,Rum,7503007479310,Uruapan Charanda 375ml,Oak Hill,5,0,-5,
1806,Vodka,088076183728,Ciroc Watermelon 750ml,Oak Hill,5,0,-5,
6086,Fortified,5602840011007,Niepoort Ruby Port 750ml,Oak Hill,5,0,-5,
1887,Red Old World,3760103990109,Clovis Cotes du Rhone 750ml,Oak Hill,5,0,-5,
8608,Whiskey Bourbon/American,081128002411,Woodford Wheat Whiskey 750ml,Oak Hill,5,0,-5,
1266,Whiskey Scotch,087236700379,Bruichladdich Islay Barley 750ml,Oak Hill,5,0,-5,
8095,Gin,898185001543,Treaty Oak Waterloo Old Yaupon Gin 750ml,Oak Hill,5,0,-5,
5191,Glassware,86578957,Libbey Stemless Wine Taster 6.25oz,Oak Hill,5,0,-5,
7236,Whiskey Rye,088004139940,Sazerac Rye 6y 750ml,Oak Hill,5,0,-5,
6107,Gin,087229174033,No. 3 London Dry Gin 750ml,Oak Hill,5,0,-5,
5265,Craft Beer,853626006211,Live Oak Grodziskie Cans 6 Pack,Oak Hill,5,0,-5,
1555,Tequila,718783000048,Cascahuin Blanco 750ml,Oak Hill,5,0,-5,
6096,Vodka,4904230049302,Nikka Coffey Vodka 750ml,Oak Hill,5,0,-5,
1776,Vodka,088076180444,Ciroc Apple 375ml,Oak Hill,5,0,-5,
1977,Bar Tools,791090525657,Cocktail Kingdom Ice Tray 2in,Oak Hill,5,0,-5,
8080,RTD,810049600129,Treaty Oak Old Fashioned 750ml,Oak Hill,6,1,-5,
4519,Whiskey Bourbon/American,080686001102,Jim Beam 1.75L,Oak Hill,6,1,-5,
5262,Craft Beer,853626006075,Live Oak Big Bark Cans 6 Pack,Oak Hill,5,0,-5,
4405,Mixer,859975003000,Jack Rudy Tonic Syrup 500ml,Oak Hill,5,0,-5,
1490,Fortified,898563002605,Carpano Antica 750ml,Oak Hill,5,0,-5,
1511,Fortified,898563002537,Carpano Dry Vermouth 1L,Oak Hill,5,0,-5,
4522,Whiskey Bourbon/American,080686001607,Jim Beam 375ml,Oak Hill,6,1,-5,
6221,Whiskey Bourbon/American,088004025540,Old Charter No. 8 750ml,Oak Hill,5,0,-5,
3846,White,097985146601,Granbazan Albarino 750ml,Oak Hill,4,0,-4,
6485,Fortified,048320103100,Perlino Rosso Vermouth 1L,Oak Hill,4,0,-4,
1957,Bar Tools,791090529709,Cocktail Kingdom Coco Mesh Strainer Gold,Oak Hill,4,0,-4,
6482,Fortified,048320103209,Perlino Dry Vermouth 1L,Oak Hill,4,0,-4,
7239,Rum,9024153090856,Scarlet Ibis 750ml,Oak Hill,4,0,-4,
8476,Books,9781568365756,Whisky Japan,Oak Hill,4,0,-4,
4457,Bitters,4573489980027,Japanese Bitters Yuzu 100ml,Oak Hill,4,0,-4,
3871,Craft Beer,790586012336,Great Divide Car Camper Hazy Pale Ale 12oz 6 pk Cans,Oak Hill,4,0,-4,
5631,Red Old World,8023952015016,MastroJanni Brunello di Montalcino 750mL,Oak Hill,4,0,-4,
6166,Mezcal,080925100139,Nuestra Soledad San Luis Del Rio 750ml,Oak Hill,4,0,-4,
8440,Shochu,752541007535,West 32 Soju 375ml,Oak Hill,4,0,-4,
7975,Red New World,851075002013,The Whole Shebang NV Red 750ml,Oak Hill,4,0,-4,
1543,Tequila,856724006220,Casamigos Reposado 375ml,Oak Hill,4,0,-4,
6744,Non Alcoholic Beverage,863944000464,Rambler Lemon-Lime Sparkling Water 12pk,Oak Hill,5,1,-4,
7581,Gin,027724207508,St George Gin Botanivore 750ml,Oak Hill,4,0,-4,
3876,Whiskey Scotch,832889008255,Great King Street Artists Blend 750ml,Oak Hill,4,0,-4,
4832,Bar Tools,123538,Koriko Small Shaker Black,Oak Hill,4,0,-4,
647,Rum,080480007089,Banks 7 Golden Rum 750ml,Oak Hill,4,0,-4,
6491,Liqueur,080432291672,Pernod Anisette 750ml,Oak Hill,4,0,-4,
4841,Bar Tools,123541,Koriko Small Shaker Stainless,Oak Hill,5,1,-4,
3868,Gin,861602000412,Gray Whale Gin 750ml,Oak Hill,4,0,-4,
1539,Tequila,856724006114,Casamigos Blanco 750ml,Oak Hill,4,0,-4,
8446,Shochu,752541007559,West 32 Soju Reserve 375ml,Oak Hill,4,0,-4,
2308,Mezcal,023165211524,Cuentacuentos Papalote A. Sonido 750mL,Oak Hill,4,0,-4,
7169,Red Old World,3483814000003,Saint Cosme Chateauneuf du Pape 750mL,Oak Hill,4,0,-4,
3011,Mezcal,863415000023,El Silencio Espadin 750ml,Oak Hill,4,0,-4,
209,Red New World,850832004017,Alias Cabernet Sauvignon 750ml,Oak Hill,4,0,-4,
813,Amaro,761503452580,Berto Bitter Bitter 1L,Oak Hill,4,0,-4,
4780,Whiskey Rye,080686016748,Knob Creek Rye 750ml,Oak Hill,4,0,-4,
2057,Bar Tools,1234500000066,Cocktail Kingdom Teardrop Double Stirrer Stainless,Oak Hill,4,0,-4,
1508,Fortified,898563002575,Carpano Dry 375ml,Oak Hill,4,0,-4,
2063,Mixer,071845098309,Coco Lopez,Oak Hill,4,0,-4,
6813,Craft Beer,630832614443,Real Ale Hans Pils Cans 6 Pack,Oak Hill,4,0,-4,
4770,Whiskey Bourbon/American,080686016601,Knob Creek Bourbon 375ml,Oak Hill,4,0,-4,
846,Non Alcoholic Beverage,867011000357,Big Swig Grapefruit Cans 12 Pack,Oak Hill,4,0,-4,
2965,Tequila,744607063203,El Jimador Anejo 750ml,Oak Hill,4,0,-4,
6401,Cognac,695937262432,Park Cognac Mizunara Cask 750ml,Oak Hill,4,0,-4,
855,Non Alcoholic Beverage,860000739016,Big Swig Prickly Pear Cucumber 12pk,Oak Hill,5,1,-4,
5668,Books,9781607748625,Meehans Bartender Manual,Oak Hill,4,0,-4,
2072,Tequila,859061006014,Codigo 1530 Reposado 750ml,Oak Hill,4,0,-4,
5656,Orange Wine,7804649960021,Maturana Wines Naranjo 750ml,Oak Hill,4,0,-4,
2009,Bar Tools,123498,Cocktail Kingdom Julep Strainer Matte,Oak Hill,4,0,-4,
785,Gin,851718000697,Benhams Sonoma Dry Gin 750ml,Oak Hill,4,0,-4,
3905,Rose,761503541550,Gros Nore Bandol Rose 750ml,Oak Hill,4,0,-4,
2021,Bar Tools,791090525879,Cocktail Kingdom Navy Grog,Oak Hill,4,0,-4,
4487,Amaro,736040505372,Jelinek Fernet 750ml,Oak Hill,4,0,-4,
7059,Glassware,289766,Rona NIck-Nora Plain 5 1/2 oz,Oak Hill,4,0,-4,
4814,Whiskey Rye,864903000105,Koopers Family Rye 750ml,Oak Hill,4,0,-4,
6435,Brandy,021296600309,Paul Masson Brandy 1.75L,Oak Hill,4,0,-4,
3072,Mezcal,7500462612719,Espina Negra Tobala 750ml,Oak Hill,4,0,-4,
4808,Whiskey Bourbon/American,864903000198,Kooper Single Barrel Bourbon 750ml,Oak Hill,4,0,-4,
3060,Orange Wine,709081489697,Enoz La Monade Fiano 750ml,Oak Hill,4,0,-4,
3057,Gin,628451773108,Empress 1908 Gin 750ml,Oak Hill,4,0,-4,
3901,Red Old World,8032539510097,Grignolino d'Asti 750ml,Oak Hill,4,0,-4,
7599,Vodka,027724037501,St George Green Chile 750ml,Oak Hill,4,0,-4,
3042,Whiskey Bourbon/American,096749000067,Elijah Craig Small Batch 750ml,Oak Hill,5,1,-4,
768,Vodka,087116069688,Belvedere Vodka 750ml,Oak Hill,4,0,-4,
4786,Mezcal,850009079138,Koch Ancestral Espadin Jaya 750ml,Oak Hill,4,0,-4,
3029,Tequila,080686762409,El Tesoro Reposado 750ml,Oak Hill,4,0,-4,
6654,Rum,85668566,Privateer New England BIB 750ml,Oak Hill,4,0,-4,
8389,Tequila,867615000401,Volans Extra Anejo 750ml,Oak Hill,4,0,-4,
226,Mezcal,871952000161,Alipus San Luis 750ml,Oak Hill,4,0,-4,
3831,Garnish,7500326345937,Gran Mitla Sal De Chapulin 50g,Oak Hill,4,0,-4,
8602,Bitters,855783004499,Woodford Spiced Cherry Bitters 2oz,Oak Hill,4,0,-4,
316,Whiskey American Single Malt,860174000332,Andalusia Texas Single Malt 750ml,Oak Hill,4,0,-4,
3530,Tequila,7503018079240,G4 Blanco 108 proof Tequila 750ml,Oak Hill,4,0,-4,
5517,Whiskey Bourbon/American,085246185001,Makers Mark 375ml,Oak Hill,5,1,-4,
5527,Whiskey Bourbon/American,085246501221,Makers Mark Cask Strength 750ml,Oak Hill,4,0,-4,
6846,Whiskey Irish,080432586174,Redbreast 12y 750ml,Oak Hill,4,0,-4,
5531,Mezcal,116471164711,Mal Bien Espadin 200ml,Oak Hill,4,0,-4,
5533,Mezcal,686091998220,Mal Bien Espadin 750ml,Oak Hill,4,0,-4,
7443,Vodka,610563098880,Soplica Vodka 1L,Oak Hill,4,0,-4,
6590,Rum,695521152491,Plantation Xaymaca 750ml,Oak Hill,4,0,-4,
8070,Liqueur,084279971124,Trader Vic's Kona Coffee liqueur 750ml,Oak Hill,4,0,-4,
364,Amaro,721059001311,Aperol 750ml,Oak Hill,5,1,-4,
6134,Amaro,086891054001,Nonino Amaro 750ml,Oak Hill,4,0,-4,
7279,Mixer,5060448760350,Seedlip Grove 42 700ml,Oak Hill,4,0,-4,
1662,Liqueur,089744329561,Chartreuse Yellow 750ml,Oak Hill,4,0,-4,
1710,Craft Beer,897853002936,Cigar City Jai Alai Cans 6 Pack,Oak Hill,5,1,-4,
3441,Whiskey Bourbon/American,084848244345,Four Queens 101 750ml,Oak Hill,4,0,-4,
7270,Gin,080432401224,Seagrams Gin 375ml,Oak Hill,4,0,-4,
8078,Whiskey Bourbon/American,898185001529,Treaty Oak Ghost Hill Texas Bourbon 750ml,Oak Hill,4,0,-4,
6110,Whiskey Bourbon/American,680203030075,Noahs Mill 750ml,Oak Hill,4,0,-4,
4402,Mixer,859975003079,Jack Rudy Sweet Tea Syrup 500ml,Oak Hill,4,0,-4,
3653,Liqueur,852322824044,Giffard White Cacao 750ml,Oak Hill,4,0,-4,
3647,Liqueur,852322814076,Giffard Vanille 750ml,Oak Hill,4,0,-4,
8083,Whiskey Bourbon/American,898185001116,Treaty Oak Red Handed 750ml,Oak Hill,4,0,-4,
3626,Non Alcoholic Beverage,852322814182,Giffard Orgeat Sirop 1L,Oak Hill,4,0,-4,
6990,Rum,182972000605,Rhum JM Shrubb 750ml,Oak Hill,4,0,-4,
3614,Liqueur,852322814090,Giffard Framboise 750ml,Oak Hill,4,0,-4,
4399,Bitters,859975003031,Jack Rudy Aromatic Bitters 2oz,Oak Hill,4,0,-4,
5448,Amaro,087229012762,Luxardo Fernet 750ml,Oak Hill,4,0,-4,
285,Amaro,864286000082,Amico Amaro 750ml,Oak Hill,4,0,-4,
6104,Red New World,850147006171,No Curfew Pinot Noir 750ml,Oak Hill,4,0,-4,
288,Red Old World,666392848189,Amicone Cantine Di Ora 750ml,Oak Hill,4,0,-4,
3736,Whiskey Scotch,081753810818,Glenmorangie 10y 750ml,Oak Hill,4,0,-4,
3557,Bar Tools,123524,Garnish Tongs,Oak Hill,4,0,-4,
7509,Glassware,124114,Spiegelau Double Rocks Glass,Oak Hill,4,0,-4,
7981,Whiskey Bourbon/American,088004036126,Thomas S. Moore Cabernet Finish 750ml,Oak Hill,4,0,-4,
389,Rum,721059001502,Appleton Estate Signature Blend 750ml,Oak Hill,4,0,-4,
6056,Vodka,085000029626,New Amsterdam Pink Whitney 750ml,Oak Hill,6,2,-4,
4981,Fortified,690463354002,Lacuesta Vermouth Rojo 750ml,Oak Hill,4,0,-4,
468,Craft Beer,852895003150,Austin Beerworks Bloodwork IPA Cans 6 Pack,Oak Hill,4,0,-4,
480,Craft Beer,852895003013,Austin Beerworks Peacemaker Cans 6 Pack,Oak Hill,5,1,-4,
229,Mezcal,871952000178,Alipus San Miguel 750ml,Oak Hill,4,0,-4,
4499,Whiskey Bourbon/American,850995005845,Jeppsons Straight Bourbon 750ml,Oak Hill,4,0,-4,
7151,Whiskey Bourbon/American,721059957502,Russells Reserve Bourbon 10yr 750ml,Oak Hill,4,0,-4,
6535,White,685256263173,Pierre Riffault Sancerre 750ml,Oak Hill,5,1,-4,
6532,Fortified,695521121602,Pierre Ferrand Pineau Des Charentes 750ml,Oak Hill,4,0,-4,
6523,White,5060110824274,Pierre et Papa White 750ml,Oak Hill,4,0,-4,
8500,RTD,635985800064,White Claw Variety #2 12pk cans,Oak Hill,5,1,-4,
8497,RTD,635985548904,White Claw Variety #1 12pk Cans,Oak Hill,5,1,-4,
561,Liqueur,086767210098,Baileys 375ml,Oak Hill,4,0,-4,
574,Whiskey Bourbon/American,852757002017,Balcones Baby Blue 750ml,Oak Hill,4,0,-4,
8492,Whiskey Rye,850001901116,Whistlepig Piggyback 6y 750ml,Oak Hill,4,0,-4,
5095,Liqueur,084848722300,Lazzaroni Maraschino 750ml,Oak Hill,4,0,-4,
8160,Garnish,023604231076,Twang Beer Salt,Oak Hill,4,0,-4,
8566,Red New World,856177008079,William Chris Mourvedre 750ml,Oak Hill,4,0,-4,
1912,Fortified,8007117010085,Cocchi Rosa 750ml,Oak Hill,4,0,-4,
6553,Whiskey Bourbon/American,860003268612,Pinhook Bourbon War Vertical 5y 750ml,Oak Hill,4,0,-4,
3414,Sotol,816136020313,Flor Del Desierto Sierra 750ml,Oak Hill,4,0,-4,
1641,Liqueur,853117005006,Chareau Aloe Liqueur 750ml,Oak Hill,4,0,-4,
6143,Amaro,086891088884,Nonino L'Aperitivo 750ml,Oak Hill,4,0,-4,
4945,Raicilla,613739981399,La Venenosa Raicilla Occidental de Jalisco 200ml,Oak Hill,4,0,-4,
6726,Amaro,761503452610,Quaglia Fernet 750ml,Oak Hill,4,0,-4,
1623,Tequila,086785191102,Chamucos Anejo 750ml,Oak Hill,4,0,-4,
8025,Vodka,619947000013,Titos 1L,Oak Hill,6,2,-4,
8677,Fortified,890004001017,Yzaguirre Rojo 1L,Oak Hill,4,0,-4,
1620,Bar Tools,123470,Champagne Stopper Black,Oak Hill,4,0,-4,
6155,Cachaca,852384002008,Novo Fogo Cachaca 750ml,Oak Hill,4,0,-4,
1897,Fortified,8007117010061,Cocchi Americano 750ml,Oak Hill,4,0,-4,
8563,Whiskey Bourbon/American,680203019353,Willett Pot Still Reserve 750ml,Oak Hill,4,0,-4,
7254,Bitters,851561005047,Scrappys Aromatic Bitters 5oz,Oak Hill,4,0,-4,
6730,Raicilla,613739981535,Raicilla Bonete Costa 750ml,Oak Hill,4,0,-4,
7099,Whiskey Bourbon/American,680203040074,Rowans Creek 750ml,Oak Hill,4,0,-4,
6732,Raicilla,613739981528,Raicilla Bonete Sierra 750ml,Oak Hill,4,0,-4,
7404,Whiskey Rye,854570002397,Smooth Ambler Contradiction Rye 750ml,Oak Hill,4,0,-4,
2054,Bar Tools,1234500000064,Cocktail Kingdom Teardrop Double Stirrer Copper,Oak Hill,4,0,-4,
7957,Gin,087236700478,The Botanist Gin 375ml,Oak Hill,4,0,-4,
5799,Tequila,083664868902,Milagro Silver 175L,Oak Hill,5,1,-4,
7376,Gin,720815270039,Sipsmith London Dry 750ml,Oak Hill,4,0,-4,
5942,White,805300030418,Montenigo Bianco 750ml,Oak Hill,4,0,-4,
7082,Liqueur,9024153040875,Rothman Creme De Violette 750ml,Oak Hill,4,0,-4,
6912,Liqueur,864286000075,Revolution Spirits Chocolate Cafecito 750ml,Oak Hill,4,0,-4,
8285,White,28628628622,Vinca Minor Chardonnay 750ml,Oak Hill,4,0,-4,
8223,Charanda,7503007479426,Uruapan Charanda Blanco 1L,Oak Hill,4,0,-4,
1098,Gin,080480300012,Bombay Dry Gin 1L,Oak Hill,4,0,-4,
5813,Whiskey Bourbon/American,817758020101,Milam & Greene Triple Cask Bourbon 750ml,Oak Hill,4,0,-4,
5022,Brandy,084848112316,Lairds Applejack 86 750ml,Oak Hill,4,0,-4,
7369,Singani,7771612000162,Singani 63 750ml,Oak Hill,4,0,-4,
2250,Whiskey Canadian,082000771555,Crown Apple 375ml,Oak Hill,4,0,-4,
2524,Mezcal,613739980583,Derrumbes Zacatecas Blue Weber 200ml,Oak Hill,4,0,-4,
179,Bubbles,0727785006736,Agricola Morandin Lentico Pet Nat 750ml,Oak Hill,4,0,-4,
2518,Mezcal,613739980606,Derrumbes Tamaulipas 200ml,Oak Hill,4,0,-4,
6806,Craft Beer,630832644440,Real Ale Firemans 4 Cans 6 Pack,Oak Hill,5,1,-4,
2545,Whiskey Scotch,080480230012,Dewars 1L,Oak Hill,4,0,-4,
8624,Rum,894108001683,Worthy Park 109 750ml,Oak Hill,4,0,-4,
7910,Tequila,850015640025,Teremana Blanco 750ml,Oak Hill,5,1,-4,
4235,Whiskey Bourbon/American,083664874507,Hudson Bright Lights Big Bourbon 750ml,Oak Hill,4,0,-4,
4020,Gin,852522005038,Hat Trick Gin 750ml,Oak Hill,4,0,-4,
1033,Mixer,858315004004,Bloody Revolution Bloody Mary Mix 1L,Oak Hill,4,0,-4,
2173,Fortified,800200700003,Contratto Vermouth Rosso 750ml,Oak Hill,4,0,-4,
6633,White,182442000418,Portlandia Pinot Gris 750ml,Oak Hill,4,0,-4,
7922,Tequila,736040545514,Terralta Reposado 750ml,Oak Hill,4,0,-4,
6224,Whiskey Bourbon/American,080686507406,Old Crow 750ml,Oak Hill,4,0,-4,
185,Whiskey Japanese,4969265778597,Akashi Single Malt 750ml,Oak Hill,4,0,-4,
2594,Rum,7594003626891,Diplomatico Planas 750ml,Oak Hill,4,0,-4,
2642,Liqueur,793573762733,Domaine De Canton 1L,Oak Hill,4,0,-4,
8662,Bacanora,7503005800161,YooWe Bacanora 750ml,Oak Hill,4,0,-4,
6332,Craft Beer,819942000067,Oskar Blues Old Chub Cans 6 Pack,Oak Hill,4,0,-4,
6330,Craft Beer,819942000111,Oskar Blues Mamas Lil Yella Pils Cans 6 Pack,Oak Hill,4,0,-4,
7913,Tequila,850015640032,Teremana Reposado 750ml,Oak Hill,4,0,-4,
7833,Fortified,084692300648,Taylor Fladgate Fine Tawny Port  750ml,Oak Hill,4,0,-4,
7019,Rum,810852037006,River Antoine Rivers Rum 700ml,Oak Hill,4,0,-4,
7085,Liqueur,9024153040578,Rothman Orchard Elderberry 750ml,Oak Hill,4,0,-4,
6227,Whiskey Bourbon/American,081128000721,Old Forester 100 1L,Oak Hill,5,1,-4,
5743,Mezcal,856847004332,Mezcal Vago Madre Cuxie Jarquin 750ml,Oak Hill,4,0,-4,
5272,Craft Beer,853626006013,Live Oak Pilz Cans 6 Pack,Oak Hill,4,0,-4,
1272,Whiskey Scotch,087236700812,Bruichladdich Port Charlotte Islay Barley 2012 750ml,Oak Hill,4,0,-4,
5933,Amaro,898193001788,Montenegro Select Aperitivo 1L,Oak Hill,4,0,-4,
6278,Whiskey Rye,080686436409,Old Overholt Rye 750ml,Oak Hill,4,0,-4,
2384,Vodka,856065002431,Deep Eddy Lemon 1.75L,Oak Hill,5,1,-4,
2374,Red New World,9329549000106,De Iuliis Shiraz 750ml,Oak Hill,4,0,-4,
4203,Whiskey Scotch,812066024117,Highland Park Cask Strength Release #2 750ml,Oak Hill,4,0,-4,
2358,Mead,5703162007003,Dansk Viking Blod Mead750ml,Oak Hill,4,0,-4,
5028,Brandy,084848110343,Lairds Straight Apple Brandy 100 Proof 750ml,Oak Hill,4,0,-4,
2406,Vodka,856065002103,Deep Eddy Ruby Red 1.75L,Oak Hill,5,1,-4,
1238,Gin,803433000032,Brokers Gin 1L,Oak Hill,4,0,-4,
6263,Whiskey Bourbon/American,080686418078,Old Granddad 80 750ml,Oak Hill,4,0,-4,
8657,Liqueur,8697530205641,Yeni Raki 750ml,Oak Hill,4,0,-4,
7883,Amaro,094922327635,Tempus Fugit Gran Classico 750ml,Oak Hill,4,0,-4,
8244,Liqueur,7503018720036,Varan Coffee Mezcal Liqueur 750ml,Oak Hill,4,0,-4,
6260,Whiskey Bourbon/American,080686409403,Old Granddad 114 750ml,Oak Hill,5,1,-4,
2323,Amaro,721059002134,Cynar 70 Proof 1L,Oak Hill,4,0,-4,
1258,Rum,812066020171,Brugal Extra Viejo 750ml,Oak Hill,4,0,-4,
6875,Whiskey Bourbon/American,031259002774,Redemption Wheated Bourbon 750ml,Oak Hill,4,0,-4,
1164,Rum,786992000234,Bounty White 1L,Oak Hill,4,0,-4,
6281,Whiskey Rye,080686441014,Old Overholt Rye Bonded 750ml,Oak Hill,4,0,-4,
2421,Vodka,856065002455,Deep Eddy Vodka 375ml,Oak Hill,5,1,-4,
4132,Cognac,088110151058,Hennessy VSOP 750ml,Oak Hill,4,0,-4,
7366,Red New World,785214290750,Silver Oak Napa Cabernet Sauvignon 750ml,Oak Hill,4,0,-4,
2485,Rum,898498001049,Denizen Merchant Reserve Rum 750ml,Oak Hill,4,0,-4,
5159,Gin,836137000145,Leopold Brothers Navy Gin 750ml,Oak Hill,4,0,-4,
8276,White,5600260243244,Ve-Ve Vinho Verde 750ml,Oak Hill,4,0,-4,
7340,Whiskey Mexican,618053413342,Sierra Norte Yellow Corn 750ml,Oak Hill,4,0,-4,
8265,Mezcal,819749020008,Verde Amaras 750ml,Oak Hill,4,0,-4,
6791,Whiskey Bourbon/American,665991040406,Ransom Whippersnapper 750ml,Oak Hill,4,0,-4,
5314,RTD,860272001439,Long Drink Zero 6/12oz Cans,Oak Hill,4,0,-4,
6304,Tequila,080432108260,Olmeca Altos Plata 375ml,Oak Hill,4,0,-4,
7209,Tequila,787790867685,Santanera Tahona 750ml,Oak Hill,4,0,-4,
