ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10
"718122104338","Bruery 9 Ladies Dancing 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"718122104338",0.0000,0.0000,Airport,Flood,"","",7.9100000,11.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,7.9100,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030546","Bruery Bakery Can 16oz","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"810139030546",0.0000,0.0000,Airport,Flood,"","",6.0000000,8.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030881","Bruery Brite Ideas 4 Pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"810139030881",0.0000,0.0000,Airport,Flood,"","",0.0000000,10.9900,9.0900,9.0900,9.0900,9.0900,9.0900,9.0900,9.0900,9.0900,9.0900,No,No,No,No Drop Ship,,8.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","4/12oz","B","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030843","Bruery Cherry Pie 16oz","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"810139030843",0.0000,0.0000,Pleasant Valley,Flood,"","",0.0000000,8.9900,8.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030500","Bruery Chocolate Churriosity 16oz","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"810139030500",0.0000,0.0000,Airport,Flood,"","",6.0000000,11.9900,11.7790,11.7790,11.7790,11.7790,11.7790,11.7790,11.7790,11.7790,11.7790,No,No,No,No Drop Ship,,10.7083,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"19962362651","Bruery Frucht Boysenberry 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"019962362651",0.0000,0.0000,Airport,Flood,"","",8.5400000,11.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.5400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030829","Bruery Goses Are Red 4 pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"810139030829",0.0000,0.0000,Airport,Flood,"","",10.5700000,14.9900,11.7500,11.7500,11.7500,11.7500,11.7500,11.7500,11.7500,11.7500,11.7500,No,No,No,No Drop Ship,,0.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105538457","Bruery Jardinier BPA 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105538457",0.0000,0.0000,Airport,Flood,"","",5.5400000,7.9900,6.3700,6.3700,6.3700,6.3700,6.3700,6.3700,6.3700,6.3700,6.3700,No,No,No,No Drop Ship,,5.5400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"653341000729","Bruery Mash & Vanilla 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"653341000729",0.0000,0.0000,Airport,Flood,"","",16.6600000,23.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,16.6600,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"653341000422","Bruery Melange 14 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"653341000422",0.0000,0.0000,Airport,Flood,"","",17.5000000,24.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,17.5000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030416","Bruery Mischief Cans 4 Pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"810139030416",0.0000,0.0000,Airport,Flood,"","",10.8300000,15.9900,12.3100,12.3100,12.3100,12.3100,12.3100,12.3100,12.3100,12.3100,12.3100,No,No,No,No Drop Ship,,10.8300,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030171","Bruery Offshoot Relax 4 pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"810139030171",0.0000,0.0000,Airport,Flood,"","",10.6700000,14.9900,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,No,No,No,No Drop Ship,,10.6700,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030980","Bruery Offshoot Unwind 4 pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"810139030980",0.0000,0.0000,Airport,Flood,"","",9.5000000,12.9900,10.5600,10.5600,10.5600,10.5600,10.5600,10.5600,10.5600,10.5600,10.5600,No,No,No,No Drop Ship,,9.5000,Item,_28_: Inventory,_1_: Sales,_26_: Cost of Goods Sold,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105537757","Bruery Or Xata 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105537757",0.0000,0.0000,Airport,Flood,"","",7.5000000,10.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,7.5000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030423","Bruery Or Xata Cans 4 Pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"810139030423",0.0000,0.0000,Airport,Flood,"","",11.3300000,15.9900,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,No,No,No,No Drop Ship,,11.3300,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105534152","Bruery Oude Tart 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105534152",0.0000,0.0000,Airport,Flood,"","",14.0800000,19.9900,16.1800,16.1800,16.1800,16.1800,16.1800,16.1800,16.1800,16.1800,16.1800,No,No,No,No Drop Ship,,14.0800,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"718122104734","Bruery Poterie 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"718122104734",0.0000,0.0000,Airport,Flood,"","",20.4200000,27.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,20.4200,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030966","Bruery Ruekeller Helles 4 Pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"810139030966",0.0000,0.0000,Pleasant Valley,Flood,"","",0.0000000,12.9900,10.2300,10.2300,10.2300,10.2300,10.2300,10.2300,10.2300,10.2300,10.2300,No,No,No,No Drop Ship,,9.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","4/16oz","B","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"19962362057","Bruery Share This 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"019962362057",0.0000,0.0000,Airport,Flood,"","",10.8300000,15.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.8300,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030959","Bruery So Happens It's Tuesday 16oz","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"810139030959",0.0000,0.0000,Airport,Flood,"","",8.7500000,11.9900,9.9400,9.9400,9.9400,9.9400,9.9400,9.9400,9.9400,9.9400,9.9400,No,No,No,No Drop Ship,,8.7500,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105537252","Bruery So Happens It's Tuesday 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105537252",0.0000,0.0000,Airport,Flood,"","",14.0800000,18.9900,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,No,No,No,No Drop Ship,,14.0800,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105537559","Bruery Terreux Beret 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105537559",0.0000,0.0000,Airport,Flood,"","",10.8300000,15.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.8300,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"653341008121","Bruery Terreux Goses Are Red 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"653341008121",0.0000,0.0000,Airport,Flood,"","",6.6600000,9.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.6600,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105537955","Bruery Terreux Gypsy Tart 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105537955",0.0000,0.0000,Airport,Flood,"","",10.8300000,14.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.8300,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"718122104932","Bruery Terreux Hottenroth 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"718122104932",0.0000,0.0000,Airport,Flood,"","",5.5400000,7.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.5400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105538051","Bruery Terreux Humulus Terreux 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105538051",0.0000,0.0000,Airport,Flood,"","",8.5400000,11.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.5400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"19962364952","Bruery Terreux Quadrupel Tonnellerie 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"019962364952",0.0000,0.0000,Airport,Flood,"","",14.0800000,19.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,14.0800,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105536255","Bruery Terreux Rueuze 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105536255",0.0000,0.0000,Airport,Flood,"","",14.0800000,19.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,14.0800,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"718122103737","Bruery Terreux Saison Rue 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"718122103737",0.0000,0.0000,Airport,Flood,"","",8.5400000,11.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.5400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105536057","Bruery Terreux Tart of Darkness 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105536057",0.0000,0.0000,Airport,Flood,"","",14.0800000,19.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,14.0800,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"653341006127","Bruery The Order 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"653341006127",0.0000,0.0000,Airport,Flood,"","",7.9200000,11.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,7.9200,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"653341001924","Bruery White Chocolate 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"653341001924",0.0000,0.0000,Airport,Flood,"","",20.4100000,28.9900,23.1900,23.1900,23.1900,23.1900,23.1900,23.1900,23.1900,23.1900,23.1900,No,No,No,No Drop Ship,,20.4100,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"705105533957","Bruery White Oak 750ml","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"705105533957",0.0000,0.0000,Airport,Flood,"","",10.8300000,14.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.8300,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"810139030676","Bruery Wit The Funk 4 pack","Craft Beer","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"810139030676",0.0000,0.0000,Airport,Flood,"","",11.3300000,15.9900,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,12.8800,No,No,No,No Drop Ship,,11.3333,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","16oz","B","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"812066021512","Brugal 1888 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"812066021512",0.0000,0.0000,Airport,Republic,"","",26.8500000,41.9900,29.7200,29.7200,29.7200,29.7200,29.7200,29.7200,29.7200,29.7200,29.7200,No,No,No,No Drop Ship,,28.9780,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"812066020065","Brugal Anejo Rum 1L","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"812066020065",0.0000,0.0000,Airport,Republic,"","",16.9900000,23.9900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,No,No,No,No Drop Ship,,16.9900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","1L","DS","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"812066020102","Brugal Extra Dry White 1L","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"812066020102",0.0000,0.0000,Airport,Republic,"","",16.9900000,26.9900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,18.4900,No,No,No,No Drop Ship,,16.9900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","1L","DS","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"812066020171","Brugal Extra Viejo 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"812066020171",0.0000,0.0000,Airport,Republic,"","",19.5000000,27.9900,22.6700,22.6700,22.6700,22.6700,22.6700,22.6700,22.6700,22.6700,22.6700,No,No,No,No Drop Ship,,18.2165,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"087236700799","Bruichladdich 2009 Organic 750ml","Whiskey Scotch","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"087236700799",0.0000,0.0000,Airport,Republic,"","",75.0000000,109.9900,83.3300,83.3300,83.3300,83.3300,83.3300,83.3300,83.3300,83.3300,83.3300,No,No,No,No Drop Ship,,75.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"087236700782","Bruichladdich Bere Barley 2008-2010 750ml","Whiskey Scotch","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"087236700782",0.0000,0.0000,Airport,Republic,"","",75.0000000,109.9900,88.5000,88.5000,88.5000,88.5000,88.5000,88.5000,88.5000,88.5000,88.5000,No,No,No,No Drop Ship,,75.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"087236700393","Bruichladdich Black Art 750ml","Whiskey Scotch","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"087236700393",0.0000,0.0000,Airport,Republic,"","",316.5000000,469.9900,374.9900,374.9900,374.9900,374.9900,374.9900,374.9900,374.9900,374.9900,374.9900,No,No,No,No Drop Ship,,337.4900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
