Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,Stock Locator,PickZones
Create/Update,080480005382,Craigellachie 13y 750ml,Customer Square 1,0,6,,
Create/Update,9120008894003,Crazy Creatures 750mL,Customer Square 1,1,12,,
Create/Update,898804005006,Creme Yvette Delicieuse 750ml,Customer Square 1,0,6,,
Create/Update,850032121033,Crisp Crude Gold Fashioned 4pk,Customer Square 1,0,24,,
Create/Update,850032121095,Crisp Crude Mellow Mule 4pk,Customer Square 1,0,24,,
Create/Update,850032121071,Crisp Crude Paloma Daydream 4pk,Customer Square 1,0,24,,
Create/Update,082000771555,Crown Apple 375ml,Customer Square 1,6,24,,
Create/Update,082000771562,Crown Apple 750ml,Customer Square 1,3,12,,
Create/Update,082000782919,Crown Peach 750ml,Customer Square 1,2,12,,
Create/Update,087000700604,Crown Royal 1.75L,Customer Square 1,1,6,,
Create/Update,082000792550,Crown Royal 16y Rye 750ml,Customer Square 1,0,6,,
Create/Update,087000007246,Crown Royal 1L,Customer Square 1,1,12,,
Create/Update,087000007277,Crown Royal 200ml,Customer Square 1,4,44,,
Create/Update,087000007604,Crown Royal 375ml,Customer Square 1,10,24,,
Create/Update,087000007253,Crown Royal 750ml,Customer Square 1,3,12,,
Create/Update,1234500000074,Crude Apothecary Bitters 2oz,Customer Square 1,0,4,,
Create/Update,1234500000075,Crude Attawanhood Bitters 2oz,Customer Square 1,0,4,,
Create/Update,860084000101,Crude Big Bear Bitters 4oz,Customer Square 1,0,4,,
Create/Update,860084000125,Crude Bitterless Marriage 4oz,Customer Square 1,0,4,,
Create/Update,860084000163,Crude Lindsay 4oz,Customer Square 1,0,4,,
Create/Update,860084000132,Crude Pooter 4oz,Customer Square 1,0,4,,
Create/Update,860084000118,Crude Rizzo Bitters 4oz,Customer Square 1,0,4,,
Create/Update,860084000149,Crude Sycophant Bitters 4oz,Customer Square 1,0,4,,
Create/Update,123456789101,Crude Tiki 500 Bitters 2oz,Customer Square 1,0,4,,
Create/Update,851645006694,Cruz De Fuego Espadin 750ml,Customer Square 1,0,2,,
Create/Update,080686967613,Cruzan Blackstrap 1L,Customer Square 1,0,6,,
Create/Update,812066020812,Cutty Sark 1L,Customer Square 1,0,12,,
Create/Update,8412766200891,Cuvee 23 Cava 750mL,Customer Square 1,3,12,,
Create/Update,887341000018,Cynar 1L,Customer Square 1,1,12,,
Create/Update,721059002134,Cynar 70 Proof 1L,Customer Square 1,0,6,,
Create/Update,863415000078,Dahlia Cristalino Reposado 750ml,Customer Square 1,0,6,,
Create/Update,7500326213076,Dakabend Mexican Rum 1L,Customer Square 1,0,2,,
Create/Update,087647111672,Dalmore 12y 750ml,Customer Square 1,0,6,,
Create/Update,087647111689,Dalmore 15y 750ml,Customer Square 1,0,6,,
Create/Update,087647112143,Dalmore Cigar Malt 750ml,Customer Square 1,0,6,,
Create/Update,087647113409,Dalmore Port Wood 750ml,Customer Square 1,0,6,,
Create/Update,088110100056,Dalwhinnie 15y 750ml,Customer Square 1,0,12,,
Create/Update,088076184541,Dalwhinnie Distillers Edition 750ml,Customer Square 1,0,12,,
Create/Update,081932049534,Damiana Liqueur 750ml,Customer Square 1,0,3,,
Create/Update,8809018212120,Damso Lychee Soju 375ml,Customer Square 1,0,20,,
Create/Update,8809018212038,Damso Soju 375ml,Customer Square 1,0,20,,
Create/Update,8809018212144,Damso Watermelon Soju 375ml,Customer Square 1,0,20,,
Create/Update,5703162007003,Dansk Viking Blod Mead750ml,Customer Square 1,0,4,,
Create/Update,618358000124,Daristi Xtabentun 750ml,Customer Square 1,0,6,,
Create/Update,086785321066,Darnleys View London Dry Gin 750ml,Customer Square 1,0,6,,
Create/Update,695521106012,Daron Calvados Fine 750ml,Customer Square 1,0,6,,
Create/Update,753677291560,Dashfire Spiced Apple Bitters 100ml,Customer Square 1,0,3,,
Create/Update,11152492957,Dassai Junmai Daiginjo 720ml,Customer Square 1,0,6,,
Create/Update,9329549000106,De Iuliis Shiraz 750ml,Customer Square 1,0,6,,
Create/Update,7804670300032,De Otro Planeta Sauvignon Gris 750ml,Customer Square 1,0,6,,
Create/Update,9781607745259,Death & Co Book,Customer Square 1,0,3,,
Create/Update,856065002431,Deep Eddy Lemon 1.75L,Customer Square 1,1,6,,
Create/Update,856065002493,Deep Eddy Lemon 375ml,Customer Square 1,1,12,,
Create/Update,856065002400,Deep Eddy Lemon 50ml,Customer Square 1,7,120,,
Create/Update,856065002417,Deep Eddy Lemon 750ml,Customer Square 1,2,12,,
Create/Update,856065002301,Deep Eddy Lime 50ml,Customer Square 1,6,120,,
Create/Update,856065002271,Deep Eddy Lime 750ml,Customer Square 1,1,12,,
Create/Update,856065002073,Deep Eddy Plain 50ml,Customer Square 1,3,120,,
Create/Update,856065002103,Deep Eddy Ruby Red 1.75L,Customer Square 1,0,6,,
Create/Update,856065002479,Deep Eddy Ruby Red 375ml,Customer Square 1,1,12,,
Create/Update,856065002110,Deep Eddy Ruby Red 50ml,Customer Square 1,3,120,,
Create/Update,856065002080,Deep Eddy Ruby Red 750ml,Customer Square 1,1,12,,
Create/Update,856065002066,Deep Eddy Sweet Tea 50ml,Customer Square 1,2,120,,
Create/Update,856065002455,Deep Eddy Vodka 375ml,Customer Square 1,0,12,,
Create/Update,856065002035,Deep Eddy Vodka 750ml,Customer Square 1,1,12,,
Create/Update,618397110020,Del Maguey Arroqueno 750ml,Customer Square 1,0,6,,
Create/Update,618398080384,Del Maguey Chichicapa 750ml,Customer Square 1,0,6,,
Create/Update,618397020015,Del Maguey Crema de Mezcal 750ml,Customer Square 1,1,6,,
Create/Update,618397201018,Del Maguey Espadin Especial 750ml,Customer Square 1,0,6,,
Create/Update,618397201384,Del Maguey Iberico Pechuga 750ml,Customer Square 1,0,6,,
Create/Update,618397201674,Del Maguey Jabali 750ml,Customer Square 1,0,6,,
Create/Update,618397201902,Del Maguey Las Milpas 750ml,Customer Square 1,0,6,,
Create/Update,618397201308,Del Maguey Madrecuixe 750ml,Customer Square 1,0,6,,
Create/Update,618397960021,Del Maguey Minero 750ml,Customer Square 1,0,6,,
Create/Update,618397010016,Del Maguey Pechuga 750ml,Customer Square 1,0,6,,
Create/Update,618397201629,Del Maguey San Dionisio Ocotepec 750ml,Customer Square 1,0,6,,
Create/Update,618397960014,Del Maguey San Domingo Albarradas 750ml,Customer Square 1,0,6,,
Create/Update,618397201223,Del Maguey San Jose Rio Minas 750ml,Customer Square 1,0,6,,
Create/Update,618397950015,Del Maguey San Luis del Rio 750ml,Customer Square 1,0,6,,
Create/Update,618397110013,Del Maguey San Luis del Rio Azul 750ml,Customer Square 1,0,6,,
Create/Update,618397201131,Del Maguey Tepextate 750ml,Customer Square 1,0,6,,
Create/Update,618397970013,Del Maguey Tobala 750ml,Customer Square 1,0,6,,
Create/Update,618397201544,Del Maguey Tobaziche 750ml,Customer Square 1,0,6,,
Create/Update,618397200929,Del Maguey Vida 750ml,Customer Square 1,5,6,,
Create/Update,618397202114,Del Maguey Vida de Muertos750ml,Customer Square 1,1,6,,
Create/Update,815184010215,Delirium Tremens 750ml,Customer Square 1,1,12,,
Create/Update,722782328638,Demitri's Bloody Mary Seasoning 8oz,Customer Square 1,0,6,,
Create/Update,898498001049,Denizen Merchant Reserve Rum 750ml,Customer Square 1,1,6,,
Create/Update,898498001056,Denizen Vatted Dark Rum 750ml,Customer Square 1,0,6,,
Create/Update,898498001018,Denizen White Rum 750ml,Customer Square 1,0,6,,
Create/Update,613739980590,Derrumbes Durango 200ml,Customer Square 1,1,6,,
Create/Update,708747152845,Derrumbes Durango Durangensis 750ml,Customer Square 1,1,2,,
Create/Update,613739980569,Derrumbes Michoacan 200ml,Customer Square 1,1,6,,
Create/Update,7503019735541,Derrumbes Michoacan Chino Alto 750ml,Customer Square 1,0,2,,
Create/Update,613739980552,Derrumbes Oaxaca 200ml,Customer Square 1,1,6,,
Create/Update,7503018755007,Derrumbes Oaxaca Espadin Tobala 750ml,Customer Square 1,0,2,,
Create/Update,613739980576,Derrumbes San Luis Potosi 200ml,Customer Square 1,1,6,,
Create/Update,708747152838,Derrumbes San Luis Potosi Salmiana 750ml,Customer Square 1,1,6,,
Create/Update,613739980606,Derrumbes Tamaulipas 200ml,Customer Square 1,0,6,,
Create/Update,708747152913,Derrumbes Tamaulipas Ensamble 750ml,Customer Square 1,0,2,,
Create/Update,613739980583,Derrumbes Zacatecas Blue Weber 200ml,Customer Square 1,0,6,,
Create/Update,708747152920,Derrumbes Zacatecas Blue Weber 750ml,Customer Square 1,0,4,,
Create/Update,866510000424,Desert Door Texas Sotol 50ml,Customer Square 1,1,30,,
Create/Update,866510000400,Desert Door Texas Sotol 750ml,Customer Square 1,1,6,,
Create/Update,866510000462,Desert Door Texas Sotol Back Burn750ml,Customer Square 1,0,6,,
Create/Update,866510000417,Desert Door Texas Sotol Barrel Aged 750ml,Customer Square 1,0,6,,
Create/Update,080480230012,Dewars 1L,Customer Square 1,0,12,,
Create/Update,050037014235,Di Saronno Amaretto 1L,Customer Square 1,0,6,,
Create/Update,088076201323,Dickel Barrel Select 750ml,Customer Square 1,0,12,,
Create/Update,082000797036,Dickel Bonded 13y 2007 750ml,Customer Square 1,0,12,,
Create/Update,082000797180,Dickel Bourbon 8y 750ml,Customer Square 1,0,12,,
Create/Update,088076006225,Dickel No 12 1L,Customer Square 1,0,12,,
Create/Update,088076006423,Dickel No 8 1L,Customer Square 1,0,12,,
Create/Update,082000759461,Dickel Rye 1L,Customer Square 1,1,12,,
Create/Update,082000792253,Dickel Single Barrel 15y 750ml,Customer Square 1,1,12,,
Create/Update,082000799962,Dickel x Leopold Bros Rye Whiskey 750mL,Customer Square 1,0,12,,
Create/Update,04965802,Diet Coke Can 12oz,Customer Square 1,7,35,,
Create/Update,4860003110917,DilaO Dry Amber Wine 750ml,Customer Square 1,1,12,,
Create/Update,094922277626,Dimmi Liqueur 750ml,Customer Square 1,0,6,,
Create/Update,8138230105034,Dingle Irish Gin 750ml,Customer Square 1,0,6,,
Create/Update,081382301138,Dingle Irish Whiskey Batch 4 750ml,Customer Square 1,0,6,,
Create/Update,7594003626631,Diplomatico Mantuano 750ml,Customer Square 1,0,6,,
Create/Update,7594003626891,Diplomatico Planas 750ml,Customer Square 1,0,6,,
Create/Update,7594003620394,Diplomatico Reserva Exclusiva 750ml,Customer Square 1,1,6,,
Create/Update,705105792163,Dirty Sue Olive Juice 750ml,Customer Square 1,0,12,,
Create/Update,860002029917,District Distilling Wild Bark Gin 750ml,Customer Square 1,0,6,,
Create/Update,860002029900,District Distilling Wild June Gin 750ml,Customer Square 1,0,6,,
Create/Update,638489001937,Dogfish Head Sequence Ale Cans 6 Pack,Customer Square 1,0,4,,
Create/Update,3274510003913,Dolin Blanc 375ml,Customer Square 1,1,6,,
Create/Update,3274510003821,Dolin Blanc 750ml,Customer Square 1,0,6,,
Create/Update,3274510003807,Dolin Dry 375ml,Customer Square 1,3,6,,
Create/Update,3274510003791,Dolin Dry 750ml,Customer Square 1,2,6,,
Create/Update,3274510003616,Dolin Genepy Des Alpes 750ml,Customer Square 1,0,2,,
Create/Update,3274510003906,Dolin Rouge 375ml,Customer Square 1,2,6,,
Create/Update,3274510003814,Dolin Rouge 750ml,Customer Square 1,2,6,,
Create/Update,080480555306,Dom Benedictine 1L,Customer Square 1,0,12,,
Create/Update,080480555603,Dom Benedictine 375ml,Customer Square 1,0,12,,
Create/Update,0879039002930,Dom de l'ecu Classic Muscadet 750ml,Customer Square 1,1,12,,
Create/Update,793573762733,Domaine De Canton 1L,Customer Square 1,0,6,,
Create/Update,793573762719,Domaine De Canton 375ml,Customer Square 1,0,12,,
Create/Update,854185000962,Domaine De Mourchon Loubie Rose 750ml,Customer Square 1,1,12,,
Create/Update,8057438300068,Domus Picta Treviso Prosecco 750ml,Customer Square 1,3,12,,
Create/Update,618115946047,Don Amado Rustico 750ml,Customer Square 1,0,2,,
Create/Update,852660004221,Don Ciccio & Figli Cinque Apertivo 750ml,Customer Square 1,0,3,,
Create/Update,852660004009,Don Ciccio Finocchietto 750ml,Customer Square 1,0,3,,
Create/Update,852660004146,Don Ciccio Prickly Pear 750ml,Customer Square 1,0,3,,
Create/Update,7416388337516,Don Fulano Extra Anejo 750ml,Customer Square 1,0,2,,
Create/Update,674545000322,Don Julio 1942 750ml,Customer Square 1,0,6,,
Create/Update,088076185500,Don Julio 1942 Primavera 750ml,Customer Square 1,0,6,,
Create/Update,674545000063,Don Julio Anejo 750ml,Customer Square 1,1,6,,
Create/Update,674545000599,Don Julio Blanco 375ml,Customer Square 1,0,6,,
Create/Update,674545000001,Don Julio Blanco 750ml,Customer Square 1,1,6,,
Create/Update,674545000414,Don Julio Reposado 750ml,Customer Square 1,0,6,,
Create/Update,190046000017,Don Mateo Alto 750ml,Customer Square 1,0,2,,
Create/Update,190046000048,Don Mateo Cupreata 750ml,Customer Square 1,0,2,,
Create/Update,190046000031,Don Mateo Manso De Sahuayo 750ml,Customer Square 1,0,1,,
Create/Update,190046000000,Don Mateo Pechuga 750ml,Customer Square 1,0,2,,
Create/Update,082301101518,Don Q 151 1L,Customer Square 1,0,12,,
Create/Update,082301100559,Don Q Anejo 1L,Customer Square 1,0,12,,
Create/Update,857071006048,Donkey & Goat Gadabout 750ml,Customer Square 1,1,12,,
Create/Update,857071006123,Donkey & Goat The Gallivanter,Customer Square 1,1,12,,
Create/Update,850021602031,Dos Deus Vermouth Dry 750ml,Customer Square 1,0,6,,
Create/Update,850021602000,Dos Deus Vermouth Red 750ml,Customer Square 1,0,6,,
Create/Update,072311630122,Dos Equis Bottles 6 Pack,Customer Square 1,2,4,,
Create/Update,072311321242,Dos Equis Can 24oz,Customer Square 1,3,12,,
Create/Update,842094179985,Double Bottle Gift Bags,Customer Square 1,0,30,,
Create/Update,1234500000081,Double Zero Apple Eau De Vie 750ml,Customer Square 1,0,2,,
Create/Update,5602840079472,Douro Twisted Tinto 2016 750ml,Customer Square 1,1,12,,
Create/Update,094799020028,Dows Ruby Port NV 750ml,Customer Square 1,0,12,,
Create/Update,094799020011,Dows Tawny Port NV 750ml,Customer Square 1,0,12,,
Create/Update,078000082463,Dr Pepper 2L,Customer Square 1,1,8,,
Create/Update,07831504,Dr Pepper Can 12oz,Customer Square 1,10,70,,
Create/Update,083664873630,Drambuie 1L,Customer Square 1,0,6,,
Create/Update,9780399580550,Drinking Distilled A Users Manual,Customer Square 1,0,3,,
Create/Update,9781631594182,Drinking Like Ladies,Customer Square 1,0,3,,
Create/Update,094922475800,Dripping Springs Artisan Gin 750ml,Customer Square 1,1,6,,
Create/Update,094922337573,Dripping Springs Orange Vodka 1L,Customer Square 1,0,6,,
Create/Update,850010806259,Dripping Springs Traditional Gin 750ml,Customer Square 1,0,6,,
Create/Update,094922658159,Dripping Springs Vodka 1.75L,Customer Square 1,2,6,,
Create/Update,850010806198,Dripping Springs Vodka 1L,Customer Square 1,2,12,,
Create/Update,094922014108,Dripping Springs Vodka 375ml,Customer Square 1,0,12,,
Create/Update,094922450876,Dripping Springs Vodka 50ml,Customer Square 1,0,72,,
Create/Update,094922545763,Dripping Springs Vodka 750ml,Customer Square 1,2,12,,
Create/Update,086785012346,Drumshanbo Gunpowder Irish Gin 750ml,Customer Square 1,1,6,,
Create/Update,086785024684,Drumshanbo Irish Gin 375ml,Customer Square 1,0,12,,
Create/Update,8500003890520,Drumshanbo Irish Gin 50ml,Customer Square 1,0,96,,
Create/Update,854569002056,Du Peyrat Organic Cognac 750ml,Customer Square 1,2,3,,
Create/Update,096749401406,Dubonnet Rouge 1L,Customer Square 1,0,12,,
Create/Update,096749401307,Dubonnet Rouge 750ml,Customer Square 1,0,12,,
Create/Update,699176207513,Duchesse de Bourgogne 750ml,Customer Square 1,0,12,,
Create/Update,898432002002,Dulce Vida Blanco 750ml,Customer Square 1,0,6,,
Create/Update,898432002453,Dulce Vida Reposado 750ml,Customer Square 1,0,6,,
Create/Update,3267130034375,Duquesne Rhum Agricole Blanc 1L,Customer Square 1,0,2,,
Create/Update,3267130034405,Duquesne Rhum Agricole Dark 1L,Customer Square 1,0,2,,
Create/Update,080480002930,Dusse VSOP 375ml,Customer Square 1,3,12,,
Create/Update,080480002923,Dusse VSOP 750ml,Customer Square 1,3,6,,
Create/Update,085000004159,E & J VS Brandy 1.75L,Customer Square 1,1,6,,
Create/Update,085000004210,E & J VS Brandy 200ml,Customer Square 1,3,24,,
Create/Update,085000004265,E & J VS Brandy 375ml,Customer Square 1,5,24,,
Create/Update,08534004,E & J VS Brandy 50ml,Customer Square 1,66,240,,
Create/Update,085000004135,E & J VS Brandy 750ml,Customer Square 1,2,12,,
Create/Update,085000003794,E & J VSOP Brandy 200ml,Customer Square 1,3,24,,
Create/Update,085000003831,E & J VSOP Brandy 375ml,Customer Square 1,4,24,,
Create/Update,088004005498,EH Taylor Small Batch Bourbon 750ml,Customer Square 1,1,6,,
Create/Update,088004047955,Early Times Bonded 1L,Customer Square 1,1,12,,
Create/Update,858604005644,Eastcider Seltzer Blk Cherry 6pk cans,Customer Square 1,1,4,,
Create/Update,858604005316,Eastciders Original 19.2oz,Customer Square 1,0,12,,
Create/Update,858604005064,Eastciders Original Cans 6 Pack,Customer Square 1,2,4,,
Create/Update,858604005484,Eastciders Seasonal Cans 6 Pack,Customer Square 1,1,4,,
Create/Update,858604005347,Eastciders Variety 12 Pack Cans,Customer Square 1,1,4,,
Create/Update,718122673827,Eden Brandy Heirloom Blend 375ml,Customer Square 1,0,6,,
Create/Update,630125324387,Eden Deep Cut 4pk,Customer Square 1,0,6,,
Create/Update,630125324363,Eden Peak Bloom 4pk,Customer Square 1,0,6,,
Create/Update,089744757890,Edinburgh Classic Gin 750ml,Customer Square 1,0,6,,
Create/Update,089744761910,Edinburgh Elderflower 750ml,Customer Square 1,0,6,,
Create/Update,608782502417,Eggenberg Grapefruit Radler 4pk Cans,Customer Square 1,0,6,,
Create/Update,608782502363,Eggenberg Radler 4pk Cans,Customer Square 1,0,6,,
Create/Update,862018000287,Eight And Sand 750ml,Customer Square 1,0,6,,
Create/Update,856222006197,Einstok Arctic Pale Ale 6pk Cans,Customer Square 1,0,4,,
Create/Update,856222006463,Einstok Lime and Juniper Pils 6pk Cans,Customer Square 1,0,4,,
Create/Update,856222006210,Einstok Toasted Porter 6pk Cans,Customer Square 1,0,4,,
Create/Update,856222006050,Einstok Wee Heavy 6pk Cans,Customer Square 1,0,4,,
Create/Update,856222006104,Einstok White Ale 6pk Cans,Customer Square 1,0,4,,
Create/Update,711629000011,El Dorado 12y 750ml,Customer Square 1,0,3,,
Create/Update,711629000004,El Dorado 15y 750ml,Customer Square 1,0,3,,
Create/Update,711629000554,El Dorado 21y 750ml,Customer Square 1,0,2,,
Create/Update,711629000882,El Dorado 3y White 750ml,Customer Square 1,0,6,,
Create/Update,711629001100,El Dorado 5y 1L,Customer Square 1,0,6,,
Create/Update,711629001018,El Dorado 8y 750ml,Customer Square 1,0,4,,
Create/Update,711629001629,El Dorado Diamond 151 1L,Customer Square 1,0,3,,
Create/Update,711629001308,El Dorado Diamond White 750ml,Customer Square 1,0,3,,
Create/Update,205920592059,El Guapo Barrel Aged Vanilla 2oz,Customer Square 1,0,6,,
Create/Update,850012903468,El Guapo Cajun Grenadine Syrup 8.5oz,Customer Square 1,0,4,,
Create/Update,850012903192,El Guapo Chicory Pecan Bitters 100ml,Customer Square 1,0,12,,
Create/Update,850012903161,El Guapo Creole Orgeat 16.5oz,Customer Square 1,0,6,,
Create/Update,850012903215,El Guapo Cuban Bitters 100ml,Customer Square 1,0,6,,
Create/Update,850012903222,El Guapo Cucumber Lavender Bitters 100ml,Customer Square 1,0,6,,
Create/Update,850012903437,El Guapo Fuego Bitters 100ml,Customer Square 1,0,6,,
Create/Update,850012903048,El Guapo Ginger 16.5oz,Customer Square 1,0,6,,
Create/Update,850012903109,El Guapo Lime Cordial 16.5oz,Customer Square 1,0,6,,
Create/Update,850012903253,El Guapo Love Potion Bitters 100ml,Customer Square 1,0,6,,
Create/Update,850012903116,El Guapo Mojito Syrup 8.5oz,Customer Square 1,0,4,,
Create/Update,850012903260,El Guapo Polynesian Kiss Bitters 100ml,Customer Square 1,0,6,,
Create/Update,850012903017,El Guapo Rose Cordial 16.5oz,Customer Square 1,0,6,,
Create/Update,850012903451,El Guapo Satsuma Syrup 8.5oz,Customer Square 1,0,4,,
Create/Update,850012903208,El Guapo Spiced Cocoa Bitters 100ml,Customer Square 1,0,6,,
Create/Update,850012903444,El Guapo Summer Berries Bitters 100ml,Customer Square 1,0,6,,
Create/Update,1234500000084,El Guapo Tricentennial Bitters 100ml,Customer Square 1,0,6,,
Create/Update,610877406128,El Guapo Watermelon Cordial 16.5oz,Customer Square 1,0,12,,
Create/Update,8414318902093,El Jefe Tempranillo 1L,Customer Square 1,9,24,,
Create/Update,744607063203,El Jimador Anejo 750ml,Customer Square 1,0,6,,
Create/Update,744607068307,El Jimador Blanco 1L,Customer Square 1,3,12,,
Create/Update,744607068604,El Jimador Blanco 375ml,Customer Square 1,1,12,,
Create/Update,744607069304,El Jimador Reposado 1L,Customer Square 1,2,12,,
Create/Update,744607069601,El Jimador Reposado 375ml,Customer Square 1,3,12,,
Create/Update,080925100078,El Jolgorio Barril 750ml,Customer Square 1,0,1,,
Create/Update,080925100061,El Jolgorio Cuixe 750ml,Customer Square 1,0,1,,
Create/Update,080925100016,El Jolgorio Espadin 750ml,Customer Square 1,0,1,,
Create/Update,080925100047,El Jolgorio Madrecuixe 750ml,Customer Square 1,0,1,,
Create/Update,080925100023,El Jolgorio Mexicano 750ml,Customer Square 1,0,1,,
Create/Update,080925100085,El Jolgorio Pechuga 750ml,Customer Square 1,0,1,,
Create/Update,080925100054,El Jolgorio Tepeztate 750ml,Customer Square 1,0,1,,
Create/Update,080925100030,El Jolgorio Tobala 750ml,Customer Square 1,0,1,,
Create/Update,856650004994,El Segundo IPA 16oz 4pk,Customer Square 1,0,6,,
Create/Update,856650004901,El Segundo Mayberry IPA 4 Pack Cans,Customer Square 1,0,6,,
Create/Update,856650004888,El Segundo Steve Austin IPA 4 Pack Cans,Customer Square 1,0,6,,
Create/Update,863415000047,El Silencio Espadin 50ml,Customer Square 1,1,120,,
Create/Update,863415000023,El Silencio Espadin 750ml,Customer Square 1,1,6,,
Create/Update,080686761402,El Tesoro Anejo 750ml,Customer Square 1,0,6,,
Create/Update,080686760054,El Tesoro Blanco 375ml,Customer Square 1,0,12,,
Create/Update,080686760405,El Tesoro Blanco 750ml,Customer Square 1,0,6,,
Create/Update,080686761044,El Tesoro Extra Anejo 750ml,Customer Square 1,0,6,,
Create/Update,080686759461,El Tesoro Paradiso Extra Anejo 750ml,Customer Square 1,0,6,,
Create/Update,080686762409,El Tesoro Reposado 750ml,Customer Square 1,0,6,,
Create/Update,681573840752,Elemental Spirits Bitters Variety Pack,Customer Square 1,0,4,,
Create/Update,096749001873,Elijah Craig 375ml,Customer Square 1,0,12,,
Create/Update,096749000074,Elijah Craig Small Batch 1.75L,Customer Square 1,0,6,,
Create/Update,096749000067,Elijah Craig Small Batch 750ml,Customer Square 1,3,12,,
Create/Update,096749002733,Elijah Craig Straight Rye 750ml,Customer Square 1,1,6,,
Create/Update,724049468866,Elisa Guerin Beaujolais Villages 750ml,Customer Square 1,1,6,,
Create/Update,8018571000017,Elisir Novasalus 750ml,Customer Square 1,0,2,,
Create/Update,098709086425,Emilio Hidalgo PX Sherry 500ml,Customer Square 1,0,6,,
Create/Update,628451773108,Empress 1908 Gin 750ml,Customer Square 1,1,6,,
Create/Update,709081489697,Enoz La Monade Fiano 750ml,Customer Square 1,0,6,,
Create/Update,28682868,Epoch Estate Blend 750ml,Customer Square 1,0,3,,
Create/Update,7500462612702,Espina Negra Espadin 750ml,Customer Square 1,0,6,,
Create/Update,7500462612726,Espina Negra Tepeztate 750ml,Customer Square 1,0,4,,
Create/Update,7500462612719,Espina Negra Tobala 750ml,Customer Square 1,0,4,,
Create/Update,664804001436,Espolon Anejo 1L,Customer Square 1,0,6,,
Create/Update,721059701006,Espolon Blanco 1L,Customer Square 1,17,6,,
Create/Update,664804000378,Espolon Blanco 375ml,Customer Square 1,2,12,,
Create/Update,721059701013,Espolon Reposado 1L,Customer Square 1,3,6,,
Create/Update,664804000385,Espolon Reposado 375ml,Customer Square 1,1,12,,
Create/Update,858666003138,Esporao Alandra White BIB 3L,Customer Square 1,1,4,,
Create/Update,858666003046,Esporao Monte Velho White 750ml,Customer Square 1,1,12,,
Create/Update,096749002986,Evan Williams 1783 750ml,Customer Square 1,1,6,,
Create/Update,096749021147,Evan Williams Black 1.75L,Customer Square 1,2,6,,
Create/Update,096749021543,Evan Williams Black 200ml,Customer Square 1,2,48,,
Create/Update,096749021642,Evan Williams Black 375ml,Customer Square 1,3,24,,
Create/Update,096749021840,Evan Williams Black 50ml,Customer Square 1,17,120,,
Create/Update,096749021345,Evan Williams Black 750ml,Customer Square 1,3,12,,
Create/Update,096749021178,Evan Williams Bonded 175L,Customer Square 1,1,6,,
Create/Update,096749021277,Evan Williams Bonded 1L,Customer Square 1,1,12,,
Create/Update,096749750016,Evan Williams Single Barrel 750ml,Customer Square 1,0,6,,
Create/Update,088004021955,Evangelines Praline Liqueur 750ml,Customer Square 1,0,6,,
Create/Update,738435750510,FEW American Gin 750ml,Customer Square 1,0,6,,
Create/Update,738435750565,FEW Barrel Aged Gin 750ml,Customer Square 1,0,6,,
Create/Update,738435750534,FEW Bourbon Whiskey 750ml,Customer Square 1,0,6,,
Create/Update,738435750732,FEW Breakfast Gin 750ml,Customer Square 1,0,6,,
Create/Update,669346487588,FEW Chameleon Bourbon 750ml,Customer Square 1,0,6,,
Create/Update,738435750541,FEW Rye Whiskey 750ml,Customer Square 1,0,6,,
Create/Update,039815110024,Fabbri Amarena Cherries 21oz,Customer Square 1,0,6,,
Create/Update,850018968188,Fair State Foamers Lime 12pk Cans,Customer Square 1,0,2,,
Create/Update,852176003671,Faire La Fete Brut 750ml,Customer Square 1,0,12,,
Create/Update,710822737274,Fairweather Cider Common 4pk,Customer Square 1,1,6,,
Create/Update,710822737298,Fairweather Cider Smell The Van 4pk,Customer Square 1,0,6,,
Create/Update,710822737267,Fairweather Cider Tejano Dreams 4pk,Customer Square 1,0,6,,
Create/Update,812066020225,Famous Grouse 1L,Customer Square 1,0,12,,
Create/Update,812066021383,Famous Grouse Smokey Black 1L,Customer Square 1,0,12,,
Create/Update,049000047844,Fanta Bottle 12oz,Customer Square 1,0,24,,
Create/Update,029882109939,Fat E Spicy Mater Mix 1L,Customer Square 1,0,6,,
Create/Update,761503725523,Fattoria Moretto Lambrusco Monovitigno 750ml,Customer Square 1,0,6,,
Create/Update,791863140506,Fee Brothers Aromatic Bitters 5oz,Customer Square 1,0,12,,
Create/Update,791863140674,Fee Brothers Aztec Chocolate Bitters 5oz,Customer Square 1,0,12,,
Create/Update,791863140711,Fee Brothers Black Walnut Bitters 5oz,Customer Square 1,1,12,,
Create/Update,791863140735,Fee Brothers Bokers Cardamom Bitters 5oz,Customer Square 1,0,12,,
Create/Update,791863140681,Fee Brothers Celery Bitters 5oz,Customer Square 1,0,12,,
Create/Update,791863140667,Fee Brothers Cherry Bitters 5oz,Customer Square 1,0,12,,
Create/Update,791863140698,Fee Brothers Cranberry Bitters 5oz,Customer Square 1,0,12,,
Create/Update,791863144535,Fee Brothers Elderflower Water 5oz,Customer Square 1,0,12,,
Create/Update,791863144450,Fee Brothers Fee Foam 5oz,Customer Square 1,0,12,,
Create/Update,791863140612,Fee Brothers Gin Barrel Orange Bitters 5oz,Customer Square 1,0,12,,
Create/Update,791863140551,Fee Brothers Grapefruit Bitters 5oz,Customer Square 1,0,12,,
