,SKU,Product,Customer,Location,Status,Category,OnHand,Quantity,Sale,Unit
3149,81240052264,Casa Noble Single Barrel Extra Anejo,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,,,
3150,5604694000084,Casa Santa Eufemia 10yr Tawny  750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
3151,5604694000015,Casa Santa Eufemia Ruby Port 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
3152,7804670300070,Casalibre De Otra Planeta Moscatel 750ml,Customer Square 1,Airport,ACTIVE,Orange Wine,10.0,1.0,20.99,20.99
3153,7804670300070,Casalibre De Otra Planeta Moscatel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Orange Wine,10.0,2.0,41.98,20.99
3154,07804670300032,Casalibre De Otra Planeta Sauv Gris 750ml,Customer Square 1,Airport,DEPRECATED,Orange Wine,0.0,,,
3155,850007825065,Casamara Club Alta N/A Amaro Soda,Customer Square 1,Airport,ACTIVE,Non Alcoholic Beverage,0.0,,,
3156,850007825065,Casamara Club Alta N/A Amaro Soda,Customer Square 3,Oak Hill,ACTIVE,Non Alcoholic Beverage,0.0,,,
3157,850007825065,Casamara Club Alta N/A Amaro Soda,Customer Square 2,Pleasant Valley,ACTIVE,Non Alcoholic Beverage,2.0,,,
3158,856724006008,Casamigos Anejo 1L,Customer Square 1,Airport,ACTIVE,Tequila,0.0,,,
3159,856724006008,Casamigos Anejo 1L,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,,,
3160,856724006008,Casamigos Anejo 1L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
3161,856724006022,Casamigos Anejo 375ml,Customer Square 1,Airport,ACTIVE,Tequila,0.0,,,
3162,856724006022,Casamigos Anejo 375ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,1.0,4.0,113.96,28.49
3163,856724006022,Casamigos Anejo 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,4.0,107.96,26.99
3164,856724006015,Casamigos Anejo 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,5.0,4.0,239.96,59.99
3165,856724006145,Casamigos Blanco 175L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,9.0,,,
3166,856724006107,Casamigos Blanco 1L,Customer Square 1,Airport,ACTIVE,Tequila,0.0,32.0,2111.68,65.99
3167,856724006107,Casamigos Blanco 1L,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,8.0,527.92,65.99
3168,856724006107,Casamigos Blanco 1L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,38.0,2543.62,66.93736842105262
3169,856724006121,Casamigos Blanco 375ml,Customer Square 1,Airport,ACTIVE,Tequila,7.0,17.0,373.83,21.99
3170,856724006121,Casamigos Blanco 375ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,5.0,11.0,241.89,21.99
3171,856724006121,Casamigos Blanco 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,11.0,1.0,21.99,21.99
3172,856724006138,Casamigos Blanco 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
3173,856724006114,Casamigos Blanco 750ml,Customer Square 1,Airport,ACTIVE,Tequila,39.0,173.0,8648.27,49.99
3174,856724006114,Casamigos Blanco 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,16.0,38.0,1899.62,49.989999999999995
3175,856724006114,Casamigos Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,18.0,377.0,18846.23,49.99
3176,856724006336,Casamigos Mezcal Joven 1L,Customer Square 1,Airport,ACTIVE,Mezcal,0.0,,,
3177,856724006336,Casamigos Mezcal Joven 1L,Customer Square 3,Oak Hill,ACTIVE,Mezcal,0.0,2.0,165.98,82.99
3178,856724006336,Casamigos Mezcal Joven 1L,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,0.0,,,
3179,856724006206,Casamigos Reposado 1L,Customer Square 1,Airport,ACTIVE,Tequila,0.0,12.0,839.88,69.99
3180,856724006206,Casamigos Reposado 1L,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,12.0,887.88,73.99
3181,856724006206,Casamigos Reposado 1L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,11.0,785.89,71.44454545454545
3182,856724006220,Casamigos Reposado 375ml,Customer Square 1,Airport,ACTIVE,Tequila,2.0,23.0,551.77,23.99
3183,856724006220,Casamigos Reposado 375ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,4.0,20.0,479.8,23.990000000000002
3184,856724006220,Casamigos Reposado 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
3185,856724006213,Casamigos Reposado 750ml,Customer Square 1,Airport,ACTIVE,Tequila,4.0,74.0,4439.26,59.99
3186,856724006213,Casamigos Reposado 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,4.0,19.0,1139.81,59.989999999999995
3187,856724006213,Casamigos Reposado 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,12.0,127.0,7618.73,59.989999999999995
3188,851514002642,Cascade Blueberry 750ml,Customer Square 1,Airport,DEPRECATED,Craft Beer,0.0,,,
3189,851514002666,Cascade Kriek 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
3190,718783000031,Cascahuin 48 750ml,Customer Square 1,Airport,ACTIVE,Tequila,2.0,8.0,479.92,59.99
3191,718783000031,Cascahuin 48 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,3.0,2.0,119.98,59.99
3192,718783000031,Cascahuin 48 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,14.0,839.86,59.99
3193,718783000079,Cascahuin Anejo 750ml,Customer Square 1,Airport,ACTIVE,Tequila,5.0,,,
3194,718783000079,Cascahuin Anejo 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,6.0,,,
3195,718783000079,Cascahuin Anejo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,1.0,64.99,64.99
3196,718783000130,Cascahuin Aniversario 750ml,Customer Square 1,Airport,ACTIVE,Tequila,0.0,,,
3197,718783000130,Cascahuin Aniversario 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,,,
3198,718783000130,Cascahuin Aniversario 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
3199,718783000048,Cascahuin Blanco 750ml,Customer Square 1,Airport,ACTIVE,Tequila,1.0,18.0,683.82,37.99
3200,718783000048,Cascahuin Blanco 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,2.0,14.0,531.86,37.99
3201,718783000048,Cascahuin Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,10.0,16.0,607.84,37.99
3202,718783000314,Cascahuin Cerro De Luz 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,3.0,449.97,149.99
3203,718783000055,Cascahuin Extra Anejo 750ml,Customer Square 1,Airport,ACTIVE,Tequila,0.0,,,
3204,718783000055,Cascahuin Extra Anejo 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,3.0,320.97,106.99000000000001
3205,718783000055,Cascahuin Extra Anejo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,8.0,855.92,106.99
3206,718783000086,Cascahuin Reposado 750ml,Customer Square 1,Airport,ACTIVE,Tequila,2.0,2.0,109.98,54.99
3207,718783000086,Cascahuin Reposado 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,5.0,1.0,54.99,54.99
3208,718783000086,Cascahuin Reposado 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,1.0,54.99,54.99
3209,718783000062,Cascahuin Tahona 750ml,Customer Square 1,Airport,ACTIVE,Tequila,1.0,6.0,455.94,75.99
3210,718783000062,Cascahuin Tahona 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,3.0,6.0,455.94,75.99
3211,718783000062,Cascahuin Tahona 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,4.0,13.0,987.87,75.99
3212,82734001096,Casillero Del Diablo Cabernet Sauvignon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,0.0,,,
3213,82734153504,Casillero Del Diablo Malbec 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,0.0,,,
3214,69874396,Castello Banfi Poggio Alle Mura Brunello 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Grappa,0.0,,,
3215,852657007037,Castle and Key London Dry Gin 750ml,Customer Square 1,Airport,ACTIVE,Gin,6.0,,,
3216,852657007037,Castle and Key London Dry Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,0.0,4.0,131.96,32.99
3217,852657007037,Castle and Key London Dry Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,2.0,,,
3218,852657007204,Castle and Key Restoration Rye 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,9.0,7.0,335.93,47.99
3219,852657007204,Castle and Key Restoration Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,8.0,1.0,47.99,47.99
3220,852657007204,Castle and Key Restoration Rye 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,7.0,3.0,143.97,47.99
3221,852657007266,Castle and Key Rise Gin 750ml,Customer Square 1,Airport,ACTIVE,Gin,5.0,3.0,119.97,39.99
3222,852657007266,Castle and Key Rise Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,4.0,4.0,159.96,39.99
3223,852657007266,Castle and Key Rise Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,5.0,3.0,119.97,39.99
3224,852657007136,Castle and Key Roots of Ruin Dry Gin 750ml,Customer Square 1,Airport,ACTIVE,Gin,1.0,8.0,239.92,29.99
3225,852657007136,Castle and Key Roots of Ruin Dry Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,3.0,1.0,29.99,29.99
3226,852657007136,Castle and Key Roots of Ruin Dry Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,0.0,5.0,149.95,29.99
3227,852657007419,Castle and Key Small Batch Bourbon 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,0.0,12.0,659.88,54.99
3228,852657007419,Castle and Key Small Batch Bourbon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,16.0,879.84,54.99
3229,852657007419,Castle and Key Small Batch Bourbon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,19.0,1044.81,54.989999999999995
3230,852657007143,Castle and Key Vodka 750ml,Customer Square 1,Airport,ACTIVE,Vodka,2.0,7.0,195.93,27.990000000000002
3231,852657007143,Castle and Key Vodka 750ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,2.0,3.0,83.97,27.99
3232,852657007143,Castle and Key Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,2.0,2.0,55.98,27.99
3233,852657007433,Castle and Key Wheated Small Batch Bourbon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,1.0,,,
3234,044358228235,Cataclysm Red Blend 750mL,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,14.0,10.0,179.9,17.990000000000002
3235,851484003076,Cathead Honeysuckle Vodka 750ml,Customer Square 1,Airport,ACTIVE,Vodka,8.0,2.0,47.98,23.99
3236,851484003076,Cathead Honeysuckle Vodka 750ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,3.0,,,
3237,851484003076,Cathead Honeysuckle Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,1.0,2.0,47.98,23.99
3238,851484003113,Cathead Pecan Vodka 750ml,Customer Square 1,Airport,ACTIVE,Vodka,0.0,1.0,23.99,23.99
3239,851484003113,Cathead Pecan Vodka 750ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,0.0,,,
3240,851484003113,Cathead Pecan Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,1.0,1.0,23.99,23.99
3241,851484003021,Cathead Vodka 750ml,Customer Square 1,Airport,ACTIVE,Vodka,0.0,,,
3242,851484003021,Cathead Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,0.0,1.0,23.99,23.99
3243,855397002027,Catoctin Creek American Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,5.0,1.0,39.99,39.99
3244,855397002300,Catoctin Creek BIB Brandy 750 ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,5.0,,,
3245,855397002300,Catoctin Creek BIB Brandy 750 ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,3.0,,,
3246,855397002003,Catoctin Creek Roundstone Rye 80 proof 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,3.0,5.0,229.95,45.989999999999995
3247,855397002003,Catoctin Creek Roundstone Rye 80 proof 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,3.0,,,
3248,855397002003,Catoctin Creek Roundstone Rye 80 proof 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,5.0,5.0,229.95,45.989999999999995
3249,855397002072,Catoctin Creek Rye 92 proof 750 ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,1.0,6.0,329.94,54.99
3250,855397002072,Catoctin Creek Rye 92 proof 750 ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,2.0,2.0,109.98,54.99
3251,855397002072,Catoctin Creek Rye 92 proof 750 ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,4.0,3.0,164.97,54.99
3252,979097909790,Catoctin Creek Rye BIB Shaker Barrel 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,0.0,1.0,89.99,89.99
3253,979097909790,Catoctin Creek Rye BIB Shaker Barrel 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,0.0,,,
3254,979097909790,Catoctin Creek Rye BIB Shaker Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,0.0,,,
3255,855397002058,Catoctin Creek Rye Cask Proof 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,0.0,8.0,679.92,84.99
3256,855397002058,Catoctin Creek Rye Cask Proof 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,5.0,,,
3257,855397002058,Catoctin Creek Rye Cask Proof 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,3.0,,,
3258,855397002164,Catoctin Creek Rye Rabble Rouser BIB 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,2.0,,,
3259,855397002164,Catoctin Creek Rye Rabble Rouser BIB 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,3.0,,,
3260,855397002164,Catoctin Creek Rye Rabble Rouser BIB 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,10.0,1.0,99.99,99.99
3261,855397002447,Catoctin Creek Rye Ragnarock 750 ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Rye,0.0,,,
3262,855397002447,Catoctin Creek Rye Ragnarock 750 ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,9.0,5.0,449.95,89.99
3263,080480172510,Cazadores Anejo 1L,Customer Square 1,Airport,ACTIVE,Tequila,4.0,1.0,47.99,47.99
3264,080480172510,Cazadores Anejo 1L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,4.0,5.0,239.95,47.989999999999995
3265,080480172015,Cazadores Blanco 1L,Customer Square 1,Airport,ACTIVE,Tequila,12.0,29.0,1014.71,34.99
3266,080480172015,Cazadores Blanco 1L,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,13.0,454.87,34.99
3267,080480172015,Cazadores Blanco 1L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,13.0,82.0,2869.18,34.989999999999995
3268,080480172039,Cazadores Blanco 375ml,Customer Square 1,Airport,ACTIVE,Tequila,0.0,,,
3269,080480172039,Cazadores Blanco 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
3270,080480983512,Cazadores Blanco 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
3271,080480172022,Cazadores Blanco 750ml,Customer Square 1,Airport,ACTIVE,Tequila,0.0,7.0,167.93,23.990000000000002
3272,080480172022,Cazadores Blanco 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,7.0,5.0,119.95,23.990000000000002
3273,080480172022,Cazadores Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
3274,80480987039,Cazadores Margarita 4pk,Customer Square 2,Pleasant Valley,ACTIVE,RTD,20.0,,,
3275,80480987077,Cazadores Paloma 4pk,Customer Square 2,Pleasant Valley,ACTIVE,RTD,14.0,,,
3276,080480170004,Cazadores Reposado 175L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,4.0,2.0,89.98,44.99
3277,080480170103,Cazadores Reposado 1L,Customer Square 1,Airport,ACTIVE,Tequila,10.0,19.0,664.81,34.989999999999995
3278,080480170103,Cazadores Reposado 1L,Customer Square 3,Oak Hill,ACTIVE,Tequila,13.0,15.0,524.85,34.99
3279,080480170103,Cazadores Reposado 1L,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,13.0,35.0,1224.65,34.99
3280,80480170127,Cazadores Reposado 200ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,4.0,27.96,6.99
3281,080480984069,Cazadores Reposado 50ml,Customer Square 1,Airport,ACTIVE,Tequila,7.0,29.0,86.71,2.9899999999999998
3282,080480984069,Cazadores Reposado 50ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,24.0,12.0,35.88,2.99
3283,080480984069,Cazadores Reposado 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,5.0,43.0,128.57,2.9899999999999998
3284,80480170028,Cazadores Reposado 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,Tequila,0.0,,,
3285,80480987053,Cazadores Spicy Margarita 4pk,Customer Square 2,Pleasant Valley,ACTIVE,RTD,0.0,,,
3286,7500928000005,Cazcanes No.10 Still Strength Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,2.0,251.98,125.99
3287,7500462805401,Cazcanes No.7 Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,3.0,269.97,89.99000000000001
3288,7500462805418,Cazcanes No.7 Reposado 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,8.0,1007.92,125.99
3289,7500462805425,Cazcanes No.9 Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,2.0,229.98,114.99
3290,7500928000012,Cazcanes No.9 Joven 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,3.0,377.97,125.99000000000001
3291,3760058460009,Cazenove Bordeaux 750ml,Customer Square 1,Airport,ACTIVE,Red Old World,0.0,,,
3292,3760058460009,Cazenove Bordeaux 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,2.0,6.0,137.94,22.99
3293,3760058460009,Cazenove Bordeaux 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,0.0,,,
3294,859824001300,Cedar Ridge Bourbon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,5.0,1.0,32.99,32.99
3295,859824001744,Cedar Ridge Explorer Pack,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,0.0,,,
3296,859824001744,Cedar Ridge Explorer Pack,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,,,
3297,859824001980,Cedar Ridge Quintessential Single Malt 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey American Single Malt,0.0,1.0,53.99,53.99
3298,859824001980,Cedar Ridge Quintessential Single Malt 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey American Single Malt,0.0,1.0,53.99,53.99
3299,856325007015,Celis White Wit 12oz 6pk cans,Customer Square 1,Airport,ACTIVE,Craft Beer,5.0,23.0,229.77,9.99
3300,811751021974,Cenote Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,1.0,39.99,39.99
3301,811751022001,Cenote Reposado 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,0.0,3.0,164.97,54.99
3302,811751022001,Cenote Reposado 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
3303,74204285172,Ch Le Bergey Bordeaux 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,9.0,3.0,47.97,15.99
3304,898723001066,Ch. de la Roche Touraine 750ml,Customer Square 1,Airport,DEPRECATED,White,0.0,,,
3305,898723001066,Ch. de la Roche Touraine 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,White,0.0,,,
3306,7500462197360,Chacolo Lineno 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,0.0,,,
3307,7500462197360,Chacolo Lineno 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,0.0,,,
3308,7500462197315,Chacolo Vol.1 Ixtero Amarillo 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,1.0,,,
3309,7500462197315,Chacolo Vol.1 Ixtero Amarillo 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
3310,7500462197315,Chacolo Vol.1 Ixtero Amarillo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,0.0,2.0,279.98,139.99
3311,7500462197346,Chacolo Vol.2b Ixtero Amarillo 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,0.0,1.0,139.99,139.99
3312,7500462197346,Chacolo Vol.2b Ixtero Amarillo 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
3313,7500462197346,Chacolo Vol.2b Ixtero Amarillo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,0.0,,,
3314,7500462197339,Chacolo Vol.3a Brocha 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,0.0,,,
3315,7500462197339,Chacolo Vol.3a Brocha 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,2.0,,,
3316,7500462197339,Chacolo Vol.3a Brocha 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,0.0,,,
3317,7500462197322,Chacolo Vol.4 Azul Telcruz 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,0.0,,,
3318,7500462197322,Chacolo Vol.4 Azul Telcruz 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
3319,7500462197322,Chacolo Vol.4 Azul Telcruz 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,1.0,149.99,149.99
3320,7500462197353,Chacolo Vol.4b Presa Grande 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,0.0,,,
3321,7500462197377,Chacolo Vol.7 Ixtero Verde 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,0.0,,,
3322,7500462197377,Chacolo Vol.7 Ixtero Verde 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,0.0,,,
3323,7500462197377,Chacolo Vol.7 Ixtero Verde 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,0.0,,,
3324,786992210121,Chairmans Forgotten Cask 750ml,Customer Square 1,Airport,ACTIVE,Rum,4.0,6.0,323.94,53.99
3325,786992210121,Chairmans Forgotten Cask 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,2.0,1.0,59.99,59.99
3326,786992210121,Chairmans Forgotten Cask 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,3.0,4.0,227.96,56.99
3327,786992215669,Chairmans Legacy 750ml,Customer Square 1,Airport,ACTIVE,Rum,0.0,,,
3328,786992215669,Chairmans Legacy 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,0.0,,,
3329,786992215669,Chairmans Legacy 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,3.0,,,
3330,786992211401,Chairmans Reserve 1931 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,1.0,,,
3331,786992217700,Chairmans Reserve 2009 Vintage 750ml,Customer Square 1,Airport,ACTIVE,Rum,5.0,1.0,69.99,69.99
3332,786992217700,Chairmans Reserve 2009 Vintage 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,5.0,,,
3333,786992217700,Chairmans Reserve 2009 Vintage 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,11.0,,,
3334,786992000449,Chairmans Reserve 750ml,Customer Square 1,Airport,ACTIVE,Rum,2.0,5.0,157.95,31.589999999999996
3335,786992000449,Chairmans Reserve 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,4.0,6.0,179.94,29.99
3336,786992000449,Chairmans Reserve 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,5.0,5.0,145.95,29.189999999999998
3337,786992213658,Chairmans Reserve Masters Lei Low 750ml,Customer Square 1,Airport,DEPRECATED,Rum,0.0,,,
3338,786992213658,Chairmans Reserve Masters Lei Low 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,Rum,0.0,,,
3339,786992000609,Chairmans Spiced Rum 750ml,Customer Square 1,Airport,ACTIVE,Rum,2.0,12.0,335.88,27.99
3340,786992000609,Chairmans Spiced Rum 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,5.0,7.0,195.93,27.990000000000002
3341,786992000609,Chairmans Spiced Rum 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,6.0,17.0,475.83,27.99
3342,083300034517,Chambord 200ml,Customer Square 1,Airport,ACTIVE,Liqueur,11.0,5.0,49.95,9.99
3343,083300034517,Chambord 200ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,0.0,5.0,49.95,9.99
3344,083300034517,Chambord 200ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,1.0,4.0,39.96,9.99
3345,083300034524,Chambord 375ml,Customer Square 1,Airport,ACTIVE,Liqueur,10.0,9.0,197.91,21.99
3346,083300034524,Chambord 375ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,8.0,7.0,153.93,21.990000000000002
3347,083300034524,Chambord 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,2.0,1.0,21.99,21.99
3348,83300201322,Chambord 375ml Korbel Brut Vap,Customer Square 2,Pleasant Valley,DEPRECATED,Liqueur,0.0,,,
3349,083300034531,Chambord 750ml,Customer Square 1,Airport,ACTIVE,Liqueur,0.0,,,
3350,083300034531,Chambord 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,0.0,2.0,67.98,33.99
3351,123470,Champagne Stopper Black,Customer Square 1,Airport,ACTIVE,Bar Tools,19.0,7.0,21.0,3.0
3352,123470,Champagne Stopper Black,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,1.0,3.0,9.0,3.0
3353,123470,Champagne Stopper Black,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,2.0,15.0,45.0,3.0
3354,864296000041,Champion Malibu Nights Cans 4 Pack,Customer Square 1,Airport,DEPRECATED,Craft Beer,0.0,,,
3355,864296000041,Champion Malibu Nights Cans 4 Pack,Customer Square 2,Pleasant Valley,DEPRECATED,Craft Beer,0.0,,,
3356,864296000003,Champion Missile IPA Cans 6 Pack,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
3357,864296000003,Champion Missile IPA Cans 6 Pack,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
3358,864296000072,Champion Seasonal Cans 6 Pack,Customer Square 1,Airport,DEPRECATED,Craft Beer,0.0,,,
